"text","score"
"RT @wkamaubell: .@realDonaldTrump: Making White Supremacists Feel Great Again!

#MWSFGA https://t.co/zEdVCVnlO8",1
"@RepBarbaraLee @HouseGOP @cathymcmorris @mike_pence @realDonaldTrump Go get em Barbara! Let's all  Keep Out Eyes on the Prize<U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>",0
"@everywhereist if you think @realDonaldTrump will pardon @Snowden, you've been conned",1
"RT @wkamaubell: .@realDonaldTrump: Making White Supremacists Feel Great Again!

#MWSFGA https://t.co/zEdVCVnlO8",1
"RT @JenGranholm: ""This isn't the first time @realDonaldTrump has misstated facts about a Ford move."" https://t.co/EOgVF057QS @TheDemocrats",1
"@realDonaldTrump #notmypresident #ResistTrump https://t.co/s2uTEVWs5U",0
"RT @wkamaubell: .@realDonaldTrump: Making White Supremacists Feel Great Again!

#MWSFGA https://t.co/zEdVCVnlO8",1
"RT @JenGranholm: #draintheswamp &gt;&gt; @realDonaldTrump's likely Treasury nominee = ""the ultimate Wall Street insider"" https://t.co/lParHs5bQT…",0
"@realDonaldTrump Just got call from my friend Angelina Jolie. Convinced her not to get back together with husband. No Brad. #TrumpBrag",1
"@USFreedomArmy this was when America was great I remember @realDonaldTrump will fix it",1
"RT @wkamaubell: .@realDonaldTrump: Making White Supremacists Feel Great Again!

#MWSFGA https://t.co/zEdVCVnlO8",1
"Ford like all American car brands would stay in America! They're not stupid, like you @realDonaldTrump https://t.co/WVjUUXYFxQ",0
"@Ian_Thibodeau @WillOremus @realDonaldTrump This guy just can't stop distorting reality. #PathologicalLiar",1
"@poniewozik @realDonaldTrump Don't see where he said he saved it? Just that he got a call &amp; they said they weren't moving, which is true...",2
"@Irenie_M If @realDonaldTrump not coming to my state of California is saying ""F*** YOU"" than thank you, we'll take… https://t.co/DgGPxkZKWi",1
"RT @wkamaubell: .@realDonaldTrump: Making White Supremacists Feel Great Again!

#MWSFGA https://t.co/zEdVCVnlO8",1
"RT @wkamaubell: .@realDonaldTrump: Making White Supremacists Feel Great Again!

#MWSFGA https://t.co/zEdVCVnlO8",1
"RT @wkamaubell: .@realDonaldTrump: Making White Supremacists Feel Great Again!

#MWSFGA https://t.co/zEdVCVnlO8",1
"RT @cali_mamma: @realDonaldTrump @NetworksManager already making America Great Again!!",1
"RT @wkamaubell: .@realDonaldTrump: Making White Supremacists Feel Great Again!

#MWSFGA https://t.co/zEdVCVnlO8",1
"@realDonaldTrump is a pathological liar! Nuff said! https://t.co/c8RHFGkLeO",-1
