"text","score"
"RT @AWWAACE: #AWWA's letter to President-Elect @realDonaldTrump's transition team: https://t.co/0hSANxablf. #water #infrastructure",0
"@FoxNews @johnlegend @realDonaldTrump Proposing mass deportations of immigrants and registry of members of one religious group: OBVS similar",0
"@EJLandwehr @MattsonTina @ThePrettyTyger @CoryBooker @SheWhoVotes In my opinionPeople who voted @realDonaldTrump  It for selfish reasons",-1
"@realDonaldTrump NO ROMNEY! <ed><U+00A0><U+00BD><ed><U+00B8><U+00AC>",0
"@ashleylynch @realDonaldTrump and without tax returns we'll never know if he is acting for us or out for himself",1
"@ashleylynch @realDonaldTrump Trump just needs to put policies in place that help his business interests",4
"@ashleylynch It would appear that @realDonaldTrump huge conflicts of interests have not gotten thru to folks",-1
"MSNBC discussing #TrumpTransition Ambassador Chris Hill @ambchrishill @UofDenver @josefkorbel @MSNBC… https://t.co/Qkh9eNQgLl",0
"RT @SamThiessen: There's no good reason to allow voting in a foreign language unless you aim to commit voter fraud. @realDonaldTrump @JohnF…",1
"@realDonaldTrump @FoxNews @HarveyLevinTMZ such a digrace",0
"@realDonaldTrump With idiots like this running the show.. the backlash in 2018 will by YUUUGE! https://t.co/T3nuhmxP5u",0
"Good news 4 elections in 2018 when the backlash will be severe for Rs for any move to privatize soc security or med… https://t.co/aj7pNWgYig",0
"RT @PedroCalderonMi: . @MarthaTagle un ex funcionario de @SRE_mx sugiere que México le ayudó a @realDonaldTrump a ganar las elecciones.
htt…",0
"@BronxLaugher @KamSammich @WaluigiSoap @ABCPolitics @NAACP @NAACP_LDF The truth is @realDonaldTrump running the country now That truth hurts",-1
"@windsun33 @realDonaldTrump I have seen no statement? Please publish.",0
"@realDonaldTrump liar. You had nothing to do with it",-2
"@transition2017 @realDonaldTrump all racist white men. Way to go america.",-1
"@realDonaldTrump Less than 2 weeks as #PresidentElectTrump and he kept @Ford from moving from #Mexico. Staying in #Kentucky #Ohio",0
"As president, @realDonaldTrump will have too many chances to enrich his wealth at our expense - take action: https://t.co/HlwBlLrLDN",1
"@SpeakerRyan @realDonaldTrump Do give a thought to people you'd hurt by ""killing"" Medicare? What that would cost in lives not just $$?",-2
"@realDonaldTrump I would like to think that our president-elect has a 6th grade grasp of grammar.  Too much to ask?",1
"@realDonaldTrump, this lady might be an asset to your administration &gt; https://t.co/pLQu7jvqBO",0
"RT @AndrewsHarley: @pmicc33 @KacieBeeGirl @realDonaldTrump The polls were fake all along, to scare us into staying home!",-2
"Is this how @SpeakerRyan and @realDonaldTrump keep their promises to voters? #handsoffmedicare https://t.co/3CRZDM4xz3",1
"@tmcs28 @realDonaldTrump no",0
"RT @PedroCalderonMi: . @MarthaTagle un ex funcionario de @SRE_mx sugiere que México le ayudó a @realDonaldTrump a ganar las elecciones.
htt…",0
"@journalstandard @realDonaldTrump I was giving him a chance but the people he is choosing to be a part of his team speak VOLUMES.",-1
"Uhh ""thanks"" I guess? @realDonaldTrump @Lin_Manuel https://t.co/PtHpNFBDoW",0
"@seanhannity @BarackObama @LilPicture @realDonaldTrump you are one dumb ass fuck, trump will do more for the poor and unemployment in a year",-4
"RT @ldbrillante: @POTUS @VP @realDonaldTrump @GovPenceIN 
If our govt really wanted us to vote, why don't we have nationwide automatic vote…",1
"@BDOH @KatiePavlich @realDonaldTrump @SandraSmithFox @AdamGreen So what - can we please put competence above color!!",0
"Chris Hill, Dean @josefkorbel @UofDenver on MSNBC @realDonaldTrump @MSNBC @HallieJackson https://t.co/E4QLiLkD9n",0
"@windsun33 @realDonaldTrump we are all happy to know you know everything about Ford and their plans!",1
"@realDonaldTrump Who he picks for his staff will B a reflection of him, just as Obama was a pure corporatist ,will… https://t.co/nc7hzY15oc",2
"@realDonaldTrump @FoxNews @HarveyLevinTMZ great job pres elect can't wait for the change I remember when my dad was saporting his family",1
"@JoeBiden What do your constituents think of @realDonaldTrump's 100 day action plan? Promote the poll https://t.co/aAY7NLn9YK …",0
"@realDonaldTrump Q: Are they going to get you a really small pen for your tiny hands with which to sign legislation?",0
"Coloradans will pay for @realDonaldTrump appointees #copolitics https://t.co/L5tSko0eaq",0
"@BarackObama What do your constituents think of @realDonaldTrump's 100 day action plan? promote the poll https://t.co/aAY7NLn9YK …",0
"RT @apoliticvoice: Day 3: hello @GovofCO -notice how ford is working with @realDonaldTrump  Now it's your turn to work w/him to remove crim…",1
"@jaredpolis What do your constituents think of @realDonaldTrump's 100 day action plan? promote the poll https://t.co/aAY7NLn9YK …",0
"@SenCoryGardner What do your constituents think of @realDonaldTrump's 100 day action plan? promote the poll https://t.co/aAY7NLn9YK …",0
"@sophietheallet, if you're a LEGAL immigrant why are you upset with @realDonaldTrump and refusing to dress @MELANIATRUMP? #fashionpolitics",-2
"@SenBennetCO What do your constituents think of @realDonaldTrump's 100 day action plan? promote the poll https://t.co/aAY7NLn9YK …",0
"@millie_hamner What do your constituents think of @realDonaldTrump's 100 day action plan? promote the poll https://t.co/aAY7NLEKQi …",0
"RT @SamThiessen: There's no good reason to allow voting in a foreign language unless you aim to commit voter fraud. @realDonaldTrump @JohnF…",1
"@POTUS @VP @realDonaldTrump @GovPenceIN 
If our govt really wanted us to vote, why don't we have nationwide automatic voter registration?",1
"Stock market: best week in 5 yrs! 

US Dollar: highest rating since 80's!

Ford Motor Co: Plant staying in Kentucky!

GO! @realDonaldTrump",1
"@LPCO @RobertBentley76 @realDonaldTrump Sessions as AG is even worse, tbh",-1
"RT @apoliticvoice: Day 3: hello @GovofCO -notice how ford is working with @realDonaldTrump  Now it's your turn to work w/him to remove crim…",1
". @MarthaTagle un ex funcionario de @SRE_mx sugiere que México le ayudó a @realDonaldTrump a ganar las elecciones.
https://t.co/x7JMcxHM7h",0
"What do you think of @realDonaldTrump's 100 day action plan? Take the poll &amp; make your voice heard! https://t.co/aAY7NLn9YK",0
"Five Year #Lobbying Ban for #Trump Admin Officials. https://t.co/AILqLXCD4E  #ContractwithAmerica @realdonaldtrump",1
"Trouble is, even the women are men. @SenWarren @MittRomney @realDonaldTrump",-1
"Ambassador Chris Hill discussing Trump Transitions @ambchrishill @realDonaldTrump @MSNBC https://t.co/25XF5ebpKt",1
"@transition2017 @realDonaldTrump please reassure me all elected officials tapped 2 serve can easily be replaced by conservative republicans",0
"RT @CHI_AllieM: Health care = #1 issue Americans want @realDonaldTrump to focus on in 1st 100 days as prez, w/ 21% of those surveyed https:…",0
"RT @rellimycnan: So true @realDonaldTrump https://t.co/fyOCPFupOA",0
"RT @apoliticvoice: Day 3: hello @GovofCO -notice how ford is working with @realDonaldTrump  Now it's your turn to work w/him to remove crim…",1
"RT @naretevduorp: .@realDonaldTrump I will support &amp; defend the Constitution of the United States against all enemies, foreign &amp; domestic.…",1
"@NYCitySasha @realDonaldTrump @NYDailyNews nooooooooooo!",0
"RT @AWWAACE: #AWWA's letter to President-Elect @realDonaldTrump's transition team: https://t.co/0hSANxablf. #water #infrastructure",0
"RT @rellimycnan: So true @realDonaldTrump https://t.co/fyOCPFupOA",0
"@realDonaldTrump they were never gonna move this plant. You did nothing Trump",0
"RT @apoliticvoice: Day 3: hello @GovofCO -notice how ford is working with @realDonaldTrump  Now it's your turn to work w/him to remove crim…",1
"RT @runnermatt: Guys this is just the beginning of @realDonaldTrump taking credit for shit he didn't do as prez",-2
"RT @SamThiessen: There's no good reason to allow voting in a foreign language unless you aim to commit voter fraud. @realDonaldTrump @JohnF…",1
"RT @apoliticvoice: Day 3: hello @GovofCO -notice how ford is working with @realDonaldTrump  Now it's your turn to work w/him to remove crim…",1
"@realDonaldTrump PRESIDENT HITLER NOW LYING BIG ONCE AGAIN! NOW PPL COMING FORWARD EVEN CHINA! @GOP U R TOAST! WE R… https://t.co/5TuioJb9HW",1
"@realDonaldTrump Facts please not BS",-2
"@realDonaldTrump The Donald is a liar and an embarrassment to the United States of America.",-2
"No subterfuge is off limits. The plant was never leaving, asshole. @realDonaldTrump #takehistwitteraway https://t.co/4KMrLtmo1v",-1
"@realDonaldTrump AKA HITLER  SURROUNDS HIMSELF W/CLONES OF HIMSELF! HOPE PPL WHO VOTED 4 HIM/DIDN'T VOTE/VOTED 3RD… https://t.co/qY0nCnawi4",1
"Guys this is just the beginning of @realDonaldTrump taking credit for shit he didn't do as prez",-2
"@realDonaldTrump hahagha!!! What? A lie?  Hmmmmm.  When has that ever happened, Donald?",-1
"@kurteichenwald @AliciaHallCO The Japanese are reporting Americans are upset. Japanese government expressed confide… https://t.co/d1kVGNqYd2",-1
"RT @naretevduorp: .@realDonaldTrump I will support &amp; defend the Constitution of the United States against all enemies, foreign &amp; domestic.…",1
"@SenWarren @MittRomney @realDonaldTrump that's all ya got? Lol",1
"RT @SamThiessen: There's no good reason to allow voting in a foreign language unless you aim to commit voter fraud. @realDonaldTrump @JohnF…",1
"So Much for Draining the Swamp; @realDonaldTrump is Filling His Cabinet With Washington Insiders https://t.co/VLbfJTYogj #NeverTrump @AP4LP",-2
"RT @SamThiessen: There's no good reason to allow voting in a foreign language unless you aim to commit voter fraud. @realDonaldTrump @JohnF…",1
"RT @apoliticvoice: Day 3: hello @GovofCO -notice how ford is working with @realDonaldTrump  Now it's your turn to work w/him to remove crim…",1
"Proposed bill turns protesting into a felony https://t.co/OrppHWtoVK AND U THOUGHT @realDonaldTrump HITLER PRESIDENCY WAS 4 PPL! COWARD!",-2
"Jefferson Beauregard Sessions III . . . . excellent choice @realDonaldTrump https://t.co/rskjV4Yvnt",1
"@realDonaldTrump ready to undo the last 8 years!",0
"Please God why is Trump meeting with War Criminal Kissinger... @realDonaldTrump must know it's one of the reasons H… https://t.co/WB1jZBpwSK",1
"RT @apoliticvoice: Day 3: hello @GovofCO -notice how ford is working with @realDonaldTrump  Now it's your turn to work w/him to remove crim…",1
"@realDonaldTrump You should consider @DiamondandSilk as your Press Secretaries! Mainstream Media would LOVE them!! #TrumpTransition",1
"RT @naretevduorp: .@realDonaldTrump I will support &amp; defend the Constitution of the United States against all enemies, foreign &amp; domestic.…",1
"@NewsForUSA I wish I could be a fly on the wall in @realDonaldTrump's meetings",0
