"text","score"
"RT @SheriffClarke: Dem proaganda wing @nytimes @washingtonpost continue to snipe @realDonaldTrump transition w/o telling us the history htt…",0
"RT @Franklin_Graham: President-elect @realDonaldTrump &amp; VP-elect @Mike_Pence are going 2need a lot of help &amp; prayer. https://t.co/ck1fVw59xx",1
"@realDonaldTrump How about a 7x24 reality channel and show ""Inside the Presidency""?   Let us see the inside workings-motorcades, flights,etc",0
"RT @SheriffClarke: Dem proaganda wing @nytimes @washingtonpost continue to snipe @realDonaldTrump transition w/o telling us the history htt…",0
"Screw that! Go to Starbucks and shout, ""Everything is on the house in the name of @realDonaldTrump!"" #trumpcup  https://t.co/XlsNLsbdO0",0
"RT @SheriffClarke: Dem proaganda wing @nytimes @washingtonpost continue to snipe @realDonaldTrump transition w/o telling us the history htt…",0
"RT @SheriffClarke: Can't say @nytimes @washingtonpost are open minded enough to give @realDonaldTrump a chance like Harlem will. https://t.…",3
"RT @SheriffClarke: Enough. It's time to realize and accept that @realDonaldTrump will be the next POTUS. https://t.co/hbYnPXjucA",1
"@SenWarren @realDonaldTrump @SenatorSessions How many GOP senators can you count on or have spines been removed?",0
"@SenWarren @realDonaldTrump @SenatorSessions Either fight or get run over. There will be no negotiating with these people.",-1
"RT @SheriffClarke: Dem proaganda wing @nytimes @washingtonpost continue to snipe @realDonaldTrump transition w/o telling us the history htt…",0
"RT @SheriffClarke: With @megynkelly tonight 9PM ET. All hands on deck. @realDonaldTrump needs all guns firing at Mrs. Bill Clinton right no…",2
"RT @SheriffClarke: Can't say @nytimes @washingtonpost are open minded enough to give @realDonaldTrump a chance like Harlem will. https://t.…",3
"Would have been fantastic for @realDonaldTrump to name @TGowdySC USATTYGEN<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>Transparency at its finest.
Reports: https://t.co/SBsq7h5uVB",3
"@realDonaldTrump hasn't realized (yet?) that being President ISN'T a business deal. He better figure it out soon. https://t.co/1Z3Avqoq96",3
"RT @SheriffClarke: Can't say @nytimes @washingtonpost are open minded enough to give @realDonaldTrump a chance like Harlem will. https://t.…",3
