"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@FoxNews @MittRomney @realDonaldTrump  oh, the fly on the wall.....",FALSE,2,"FoxNews",2016-11-18 19:38:04,FALSE,"799697828973084672","799698204870610944","1367531","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fprefect6",0,FALSE,FALSE,NA,NA
"@KyIoR3n @realDonaldTrump your from hillarys camp  your from the dark. Tell me what does John 3:16 say",FALSE,0,"KyIoR3n",2016-11-18 19:37:47,FALSE,"797034722673229824","799698132837826560","1963986956","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nanse4410044",0,FALSE,FALSE,NA,NA
"@realDonaldTrump My husband came here from Austria in 1955. He had to report yearly and had a alien identification card.",FALSE,0,"realDonaldTrump",2016-11-18 19:37:24,FALSE,NA,"799698037920571392","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","terrisoucek",0,FALSE,FALSE,NA,NA
"@realDonaldTrump This is not who we are as a nation.  #stopthisnow #stopthehate #dontbethiskindofpresident https://t.co/gLBatCrANa",FALSE,0,"realDonaldTrump",2016-11-18 19:35:52,FALSE,NA,"799697649905479681","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","panaidkappa",0,FALSE,FALSE,NA,NA
"RT @nanse4410044: @realDonaldTrump @JasonsGrandpa amen bro",FALSE,0,NA,2016-11-18 19:35:28,FALSE,NA,"799697552677470208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JasonsGrandpa",1,TRUE,FALSE,NA,NA
"@realDonaldTrump @JasonsGrandpa amen bro",FALSE,1,"realDonaldTrump",2016-11-18 19:35:11,FALSE,"797034721075228672","799697480325599233","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nanse4410044",1,FALSE,FALSE,NA,NA
".@realDonaldTrump .@mike_pence .@jeffsessions .@TGowdySC -&gt; Always thought killing humans 2 harvest organs was Ille… https://t.co/jzP5YBskT9",FALSE,0,NA,2016-11-18 19:34:45,TRUE,NA,"799697370111995904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","countryboyexec",0,FALSE,FALSE,NA,NA
"@realDonaldTrump US needs to have a strict immigration policy. Only people who will benefit our country need apply. https://t.co/TzOVrgGEla",FALSE,0,"realDonaldTrump",2016-11-18 19:34:30,FALSE,NA,"799697307981803520","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","terrisoucek",0,FALSE,FALSE,NA,NA
"@realDonaldTrump we all got confidence in you Mr President",FALSE,0,"realDonaldTrump",2016-11-18 19:33:24,FALSE,"799435824622252032","799697032185200641","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WoggaBogga",0,FALSE,FALSE,NA,NA
"RT @Brooks8314: @realDonaldTrump https://t.co/jxhWVHy2Ho",FALSE,0,NA,2016-11-18 19:32:29,FALSE,NA,"799696799766290432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","3ric5852",514,TRUE,FALSE,NA,NA
"RT @NeilTurner_: @realDonaldTrump Europe has been naive about their refugee crisis. Don't repeat the mistake. https://t.co/BM3UxA7heR",FALSE,0,NA,2016-11-18 19:32:17,FALSE,NA,"799696749367558144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wordborn",108,TRUE,FALSE,NA,NA
"@realDonaldTrump @FoxNews @HarveyLevinTMZ",FALSE,0,"realDonaldTrump",2016-11-18 19:30:44,FALSE,"799660246788612100","799696360098381829","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","edlenajsmith",0,FALSE,FALSE,NA,NA
"@realDonaldTrump @FoxNews @HarveyLevinTMZ Will be fun watching your disciplines turn on you when u do nothing u promised. #TrumpProtest",FALSE,0,"realDonaldTrump",2016-11-18 19:30:37,FALSE,"799660246788612100","799696331874910208","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TinWain",0,FALSE,FALSE,NA,NA
"@muzikgirl11 @realDonaldTrump @VanJones68 Sorry Stalin was not available Mr. Jones. Are you the pot kettle or real disappointment. Piss Off",FALSE,0,"muzikgirl11",2016-11-18 19:25:49,FALSE,"799672403047682048","799695120748548096","37986522","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TimJKeeley",0,FALSE,FALSE,NA,NA
