"text","score"
"@SpecialKMB1969 @GenFlynn @realDonaldTrump  I know right I'dbe like who? Nuke'um, really! Nuke'um ...... u get it",2
"Has @realDonaldTrump released his tax returns yet? He said he was going to after the election, right?",1
"@SpecialKMB1969 @GenFlynn @realDonaldTrump  Good Choice",1
"@jomonroe08 @realDonaldTrump @FoxNews @HarveyLevinTMZ thank you, nice Christian lady. Have a great weekend!",3
"@SenWarren @SFLDiva10 @realDonaldTrump @SenatorSessions 4 a change",0
"@realDonaldTrump @nytimes it didn't change",0
"@SenWarren @realDonaldTrump @SenatorSessions My concern is the GOP members will just let it happen!",0
"@realDonaldTrump @nytimes and the news media is still bashing you while they're complaining about not being allowed around you",-3
"Bet @realDonaldTrump loves chocolate https://t.co/xbmkT3bqiJ if he did he'd probably RT this..",1
"@realDonaldTrump The bill will never pass this is America you don't dictate to us https://t.co/4WAfV7t4hv",0
"[VIDEO] https://t.co/QA7847kfo8
@charliekirk11 talks @realDonaldTrump Transition w/ @Varneyco
#WarOnTrump #TrumpRiot https://t.co/oF3zAlVazC",0
"RT @EliWilllliams: @realDonaldTrump talks about African Americans yet turned down meetings with  the NAACP, NABJ and Urban League. #debate",-1
"@IngrahamAngle We didn't elect @realDonaldTrump to get comfortable, but to DRAIN THAT GOD DAMN SWAMP!",-3
"@LouDobbs @realDonaldTrump @KellyannePolls @ericbolling @seanhannity @JudgeJeanine @IngrahamAngle https://t.co/XSHiQ2iwb8",0
"@mrshellwinger @Kotcha301 @realDonaldTrump Psst...they don't care about facts. They want slogans and racism!",-1
"@realDonaldTrump Treasury Ron Paul. SOS Jim Webb",0
"@TrumpNewss HELL NO!!! @transition2017 @realDonaldTrump",-1
"@SenWarren @realDonaldTrump Yes, we wanted changes&amp;we got them.Democrats are no longer in charge",1
"@pastormarkburns @SenatorSessions @realDonaldTrump We need too continue our prayer chain for exceptional choices and decisions.",1
"@SenWarren @realDonaldTrump everyone is not wondering why Trump won-he won because we voted for him",1
"@Flewbys @realDonaldTrump I am!",0
".@realDonaldTrump, @Ford and Kentucky Jobs: What’s Really Happening https://t.co/xJ5h9fueua via @WSJ",1
"@realDonaldTrump they never planned on closing. Thank you for another lie.",0
"@OllieLove44 @realDonaldTrump even Eric?",0
"@seanhannity I hope @realDonaldTrump has protection &amp; angels around him so he can be the help this country needs <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>… https://t.co/bM0dJVaahw",3
"Other countries still need to pay their fair share! @realDonaldTrump https://t.co/ba7IQ3jQC5",1
"RT @FrancUnderW: @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>OH MY!! reading this tweet &amp; sipping coffee from my LIBERAL TEARS mug <ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B8><U+0089> mmmmm https://t.co/kWm84TlWM8",0
"#TrumpTrain #TrumpPence16 #TrumpTheEstablishment #trump #MAGA #MAGAx3 @realDonaldTrump #TrumpTrain 
Great people, g… https://t.co/LYyCDTw7h0",2
"@usatodayvideo @USATODAY Wow Jeff Sessions?  @realDonaldTrump  you've disappointed many Americans today.  So much for being a populous prez",0
"A bit of star power might help, please re-tweet @TheEllenShow @rickygervais @KimKardashian @MichelleObama… https://t.co/wTp6kIgg1L",1
"@realDonaldTrump @FoxNews @HarveyLevinTMZ Oh good.  I've wanted to learn all about your 'university'.",1
"@CNNPolitics @realDonaldTrump 
PRICELESS https://t.co/x3WNWzfy02",1
"RT @riponcollege: Top contender to be national security advisor for @realDonaldTrump will visit campus Monday: https://t.co/uKrwrlk5H4 http…",1
"RT @FrancUnderW: @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>OH MY!! reading this tweet &amp; sipping coffee from my LIBERAL TEARS mug <ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B8><U+0089> mmmmm https://t.co/kWm84TlWM8",0
"@ewokmama 100% of the votes in Wisconsin have been counted. @realDonaldTrump won the state. Its over. #Faithful https://t.co/LIF6JjjFwT",1
"RT @FrancUnderW: @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>OH MY!! reading this tweet &amp; sipping coffee from my LIBERAL TEARS mug <ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B8><U+0089> mmmmm https://t.co/kWm84TlWM8",0
"RT @FrancUnderW: @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>OH MY!! reading this tweet &amp; sipping coffee from my LIBERAL TEARS mug <ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B8><U+0089> mmmmm https://t.co/kWm84TlWM8",0
"RT @FrancUnderW: @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>OH MY!! reading this tweet &amp; sipping coffee from my LIBERAL TEARS mug <ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B8><U+0089> mmmmm https://t.co/kWm84TlWM8",0
"@realDonaldTrump @FoxNews @HarveyLevinTMZ We miss you, President E Trump and your  energetic rallies.",1
"RT @FrancUnderW: @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>OH MY!! reading this tweet &amp; sipping coffee from my LIBERAL TEARS mug <ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B8><U+0089> mmmmm https://t.co/kWm84TlWM8",0
"@meandmybadself @realDonaldTrump I'm gonna go with ""Dammit, Donald!""",0
"RT @FrancUnderW: @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>OH MY!! reading this tweet &amp; sipping coffee from my LIBERAL TEARS mug <ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B8><U+0089> mmmmm https://t.co/kWm84TlWM8",0
"RT @FrancUnderW: @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>OH MY!! reading this tweet &amp; sipping coffee from my LIBERAL TEARS mug <ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B8><U+0089> mmmmm https://t.co/kWm84TlWM8",0
"RT @FrancUnderW: @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>OH MY!! reading this tweet &amp; sipping coffee from my LIBERAL TEARS mug <ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B8><U+0089> mmmmm https://t.co/kWm84TlWM8",0
"@AppSame if @realDonaldTrump plays the next two years well, we could be making and revoking #constitutionalamendments in 2019!  #longgame",1
"RT @FrancUnderW: @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>OH MY!! reading this tweet &amp; sipping coffee from my LIBERAL TEARS mug <ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B8><U+0089> mmmmm https://t.co/kWm84TlWM8",0
"@realDonaldTrump @jeffsessions Remember when the US brutally conquered half of Mexico? It's not illegal immigration. It's right of return.",-1
"RT @FrancUnderW: @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>OH MY!! reading this tweet &amp; sipping coffee from my LIBERAL TEARS mug <ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B8><U+0087><ed><U+00A0><U+00BD><ed><U+00B8><U+0089> mmmmm https://t.co/kWm84TlWM8",0
