"text","score"
"RT @transition2017: “General Flynn is one of the country’s foremost experts on military and intelligence matters."" - @realDonaldTrump",2
"RT @transition2017: “General Flynn is one of the country’s foremost experts on military and intelligence matters."" - @realDonaldTrump",2
"RT @FoxNews: .@kimguilfoyle: ""There was tremendous disservice done to [@realDonaldTrump's] campaign, to his supporters, by the mainstream m…",-1
"RT @DineshDSouza: The crusher for anti-Trumpers in the DNC, the media &amp; among the neocons is that their anointed ""dummy"" @realDonaldTrump O…",0
"@nikkihaley This may be true but w/out @realDonaldTrump the Republic party would have lost. #TrumpsMyPresident… https://t.co/cf6ipXBbpD",-2
"RT @FoxNews: .@Ford chairman tells President-elect @realDonaldTrump production will remain in the United States, not Mexico. https://t.co/p…",-1
"RT @Trumptbird: Flores: ""It is UNPRECEDENTED for a sitting president to encourage protesting the next president!"" @realDonaldTrump @whignew…",0
"RT @DiCristo13: POTUS @realDonaldTrump SUPPORTERS! Please continue to tweet about @SebGorka! He must be appointed. His expertise can save o…",1
"@Trumptbird @tradethecycles @realDonaldTrump @whignewtons OBAMA just makes himself look WORSE than he already is Nice he's out of the USA",1
"RT @Militarydotcom: .@realDonaldTrump Taps 'Fiery' General with Putin Ties for Security Post https://t.co/locLn10VF9 https://t.co/OipFLF4Mi5",1
"RT @FoxNews: .@Ford chairman tells President-elect @realDonaldTrump production will remain in the United States, not Mexico. https://t.co/p…",-1
"Lindsey Graham vows to fight @realDonaldTrump on immigration reform tcot #Tlot #teaparty #2A https://t.co/tLwhpzVeoo",2
"RT @Janetlarose1: @realDonaldTrump china's reaching out to President Elect Trump &amp; The market is doing fantastic #maga https://t.co/yNvLjeU…",4
"@RealDonaldTrump talk about the current use of #GeoEngineering in the skies!  Look Up! @RIHouseofReps @SkyderALERT https://t.co/0Nmehhe8TO",0
"RT @Janetlarose1: Remember,  MEDIA  ... #PresidentElectTrumpHadDinner @realDonaldTrump  doesn't tell the enemy his plans <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",-1
"RT @FoxNews: .@Ford chairman tells President-elect @realDonaldTrump production will remain in the United States, not Mexico. https://t.co/p…",-1
".@realDonaldTrump Taps 'Fiery' General with Putin Ties for Security Post https://t.co/locLn10VF9 https://t.co/OipFLF4Mi5",1
"RT @OneKindOfBlue: So, @realDonaldTrump is settling the Trump U lawsuit. If I were a plaintiff, I'd demand admission of wrongdoing. 

https…",1
"RT @Trumptbird: Flores: ""It is UNPRECEDENTED for a sitting president to encourage protesting the next president!"" @realDonaldTrump @whignew…",0
"RT @Trumptbird: Flores: ""It is UNPRECEDENTED for a sitting president to encourage protesting the next president!"" @realDonaldTrump @whignew…",0
"RT @VanJones68: Umm, we need presidential appointments--not presidential DISAPPOINTMENTS. @realDonaldTrump, please stop it. Pick team that…",1
"RT @WashingtonDCTea: #TRUMP @WhiteHouse  Follow for the latest from President @realDonaldTrump For tweets from the President+elect follow @…",3
"@realDonaldTrump @FoxNews @HarveyLevinTMZ what's with all the trump connections to putin? Any proof? Just liberal lies, huh?",2
"RT @Trumptbird: Flores: ""It is UNPRECEDENTED for a sitting president to encourage protesting the next president!"" @realDonaldTrump @whignew…",0
"RT @FoxNews: .@MittRomney to meet with President-elect @realDonaldTrump tomorrow. https://t.co/IKregQdwAO",0
"RT @transition2017: “General Flynn is one of the country’s foremost experts on military and intelligence matters."" - @realDonaldTrump",2
"RT @Trumptbird: Flores: ""It is UNPRECEDENTED for a sitting president to encourage protesting the next president!"" @realDonaldTrump @whignew…",0
"RT @FoxNews: .@Ford chairman tells President-elect @realDonaldTrump production will remain in the United States, not Mexico. https://t.co/p…",-1
"@GeorgeTakei @jeneps @cnn @BrookeBCNN  but ok for @billclinton having Monica Lewinski, on knees, while on phone w Putin??? @realDonaldTrump",0
"RT @transition2017: “General Flynn is one of the country’s foremost experts on military and intelligence matters."" - @realDonaldTrump",2
"RT @FoxNews: .@MittRomney to meet with President-elect @realDonaldTrump tomorrow. https://t.co/IKregQdwAO",0
"@realDonaldTrump @IvankaTrump @DonaldJTrumpJr  In Trump I Trust. Plz keep your campaign promises &amp; We the People will always have your back",3
"@realDonaldTrump So happy you got elected, make America great again!!!",3
"RT @Justified_Not: RT to tell @realDonaldTrump

WE ARE TIRED OF OUR VETS BEING TAKEN ADVANTAGE OF WHILE IMMIGRANTS GET HANDED EVERYTHING AN…",1
"RT @Trumptbird: Flores: ""It is UNPRECEDENTED for a sitting president to encourage protesting the next president!"" @realDonaldTrump @whignew…",0
"RT @transition2017: “General Flynn is one of the country’s foremost experts on military and intelligence matters."" - @realDonaldTrump",2
"@SheriffClarke @realDonaldTrump Trump needs strong men like you on his team! Please consider serving #TrumpTransition",3
"RT @Trumptbird: Flores: ""It is UNPRECEDENTED for a sitting president to encourage protesting the next president!"" @realDonaldTrump @whignew…",0
"Dilemma. What should I / we do to heal this divided nation? Let me know Dear POTUS - Elect. @realDonaldTrump",1
"RT @DiamondandSilk: .@realDonaldTrump, If they wasn't there with you from the Beginning, why should they come around now that you're Winnin…",0
"RT @transition2017: “General Flynn is one of the country’s foremost experts on military and intelligence matters."" - @realDonaldTrump",2
"Face it @TheDemocrats , We just dont want your shit no more..We had it.. Yo?

@realDonaldTrump is IN. And so is We The people.",-2
"RT @Trumptbird: Flores: ""It is UNPRECEDENTED for a sitting president to encourage protesting the next president!"" @realDonaldTrump @whignew…",0
"RT @FoxNews: NEWS ALERT: President-elect @realDonaldTrump to travel to New Jersey shortly. https://t.co/L8e6GszK4T",1
"@Rosie @realDonaldTrump  So if your kids grow up to be whores, sexual predators or even gets raped well your TRUMP… https://t.co/eRfBtEKuNn",-1
"RT @FoxNews: .@MittRomney to meet with President-elect @realDonaldTrump tomorrow. https://t.co/IKregQdwAO",0
"RT @Trumptbird: Flores: ""It is UNPRECEDENTED for a sitting president to encourage protesting the next president!"" @realDonaldTrump @whignew…",0
"@seanhannity @america_trump @CNN @AC360 @Acosta @realDonaldTrump CNN can't handle the truth.",0
". @HiIIeryClinton @RKBA1911 @SenWarren @MittRomney @realDonaldTrump  AWESOME.",1
"RT @transition2017: “General Flynn is one of the country’s foremost experts on military and intelligence matters."" - @realDonaldTrump",2
"RT @DineshDSouza: Yes @realDonaldTrump --consolidate your gains. Typical Republicans aren't smart enough to do stuff like this https://t.co…",4
"@realDonaldTrump Time to throw Democrats out of USA. California Oregon Illinois new York should be removed. Let them fail Leave us alone.",0
"RT @Ziplok_: Salute to @GenFlynn General Flynn is here to Make America Great Again. #MAGA 
@realDonaldTrump Retweet this post &amp; Support the…",3
