"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @majorgadowney: @realDonaldTrump You conspired with Russia to steal our election and should be prosecuted for high treason. #TraitorTrum…",FALSE,0,NA,2016-11-18 01:47:19,FALSE,NA,"799428744184262657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KronixTrader",23,TRUE,FALSE,NA,NA
"@realDonaldTrump Now we know when DJT said ""drain the swamp"" it meant hire all the old time RNC politicians.",FALSE,0,"realDonaldTrump",2016-11-18 01:44:57,FALSE,"799232214793760768","799428145266855936","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DKeller101",0,FALSE,FALSE,NA,NA
"@robles_jdaniel @realDonaldTrump @tomphilpott Even @Pontifex listened to pro GMO ""science"" tools before he consolidated his anti GMO view.",FALSE,0,"robles_jdaniel",2016-11-18 01:42:32,FALSE,"799370837392433153","799427540376915968","3131742505","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Organics4Free",0,FALSE,FALSE,NA,NA
"@robles_jdaniel @realDonaldTrump @tomphilpott I thought Donald seriously opposed GMOs.  I wonder who suggested this guy to dear Donald.",FALSE,0,"robles_jdaniel",2016-11-18 01:41:02,FALSE,"799370837392433153","799427159014019072","3131742505","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Organics4Free",0,FALSE,FALSE,NA,NA
"@realDonaldTrump excellent to include your once ferocious enemies Romney &amp; Cruz in your government. They'll no longer pay protestors. Smart!",FALSE,0,"realDonaldTrump",2016-11-18 01:39:26,FALSE,"799232214793760768","799426759003238404","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeilaDigitalArt",0,FALSE,FALSE,NA,NA
"@realDonaldTrump think about Jonathan Turkey constitutional Law expert watch him today. He sounds smart..",FALSE,0,"realDonaldTrump",2016-11-18 01:34:44,FALSE,NA,"799425575668461569","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sandra_reinig",0,FALSE,FALSE,NA,NA
"@SenSanders @realDonaldTrump I gotta say, sounds like sending Hitler a strongly worded letter.",FALSE,0,"SenSanders",2016-11-18 01:23:41,FALSE,"799380505812733952","799422793653751808","29442313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DragonOfFreedom",0,FALSE,FALSE,NA,NA
"Will biology out trump @realDonaldTrump ? A travesty to have those blind catfish crossing the border undetected. Ne… https://t.co/fm9A8OeeVs",FALSE,0,NA,2016-11-18 01:21:32,TRUE,NA,"799422255834898433",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MorgageFlimFlam",0,FALSE,FALSE,NA,NA
"RT @majorgadowney: @realDonaldTrump You conspired with Russia to steal our election and should be prosecuted for high treason. #TraitorTrum…",FALSE,0,NA,2016-11-18 01:10:51,FALSE,NA,"799419565604306944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dubBlastaFan",23,TRUE,FALSE,NA,NA
"I'm defending our environment from @realDonaldTrump. Join me and become a monthly donor to @NRDC: https://t.co/RMRDZ0HF6B",FALSE,0,NA,2016-11-18 01:04:49,FALSE,NA,"799418046745972736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tomtomkinson",0,FALSE,FALSE,NA,NA
"RT @Ranklediff: Obama: ""I think I've done a pretty good job."" 
Didn't Stan tell Ollie something like that? @realDonaldTrump #MAGA https://t…",FALSE,0,NA,2016-11-18 00:57:50,FALSE,NA,"799416289999601664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","toby_dorena",1,TRUE,FALSE,NA,NA
"Obama poses for his White House portrait: @realDonaldTrump #DrainTheSwamp https://t.co/uOujIz75At",FALSE,0,NA,2016-11-18 00:52:18,FALSE,NA,"799414896945348609",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Ranklediff",0,FALSE,FALSE,NA,NA
"Obama: ""I think I've done a pretty good job."" 
Didn't Stan tell Ollie something like that? @realDonaldTrump #MAGA https://t.co/uPD0tdWmzO",FALSE,1,NA,2016-11-18 00:47:54,FALSE,NA,"799413791171559424",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Ranklediff",1,FALSE,FALSE,NA,NA
"RT @wkamaubell: I'll just leave this right here....

The 282 People, Places &amp; Things @realDonaldTrump Has Insulted on Twitter

https://t.co…",FALSE,0,NA,2016-11-18 00:42:16,FALSE,NA,"799412371940896769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","channax95",155,TRUE,FALSE,NA,NA
"Is anyone reading @realDonaldTrump twitter feed right now?  Again, it's like we're reading a kindergartener's view of how things work",FALSE,1,NA,2016-11-18 00:32:42,FALSE,NA,"799409965072908288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samiraculous",0,FALSE,FALSE,NA,NA
"I guess 8 years wiped your memory of GOP voters lynching statues of Obama in 2008. @khv321 @bayes46 @HillaryClinton @realDonaldTrump",FALSE,0,"khv321",2016-11-18 00:31:42,FALSE,"799409008847233024","799409714844946432","1924149528","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CConniff85",0,FALSE,FALSE,NA,NA
"@realDonaldTrump 24 Underreported Democrat Scandals That Make News Media's 'Bridgegate Mania' Look Like a Joke https://t.co/oYwA9NGOGO",FALSE,0,"realDonaldTrump",2016-11-18 00:23:24,FALSE,NA,"799407625863430144","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatrickR530",0,FALSE,FALSE,NA,NA
"@RonanFarrow @SenWarren @realDonaldTrump I'm putting my scooby skills to back Pocahontas !!!!",FALSE,0,"RonanFarrow",2016-11-18 00:23:20,FALSE,"799404071929028608","799407606867468289","340613443","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jayson510",0,FALSE,FALSE,NA,NA
"@realDonaldTrump Romney would be a decent choice. Fire Bannon, an anti-Semite and a racist.",FALSE,0,"realDonaldTrump",2016-11-18 00:23:00,FALSE,NA,"799407521379164160","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RobynRaymer",0,FALSE,FALSE,NA,NA
"To which I reply, ""Wrong"". let's see what GOP are Trying to hide in FL #AuditTheVote @khv321 @HillaryClinton @realDonaldTrump",FALSE,0,"khv321",2016-11-18 00:22:41,FALSE,"799406331501416448","799407443746779136","1924149528","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CConniff85",0,FALSE,FALSE,NA,NA
"@realDonaldTrump better not pick @MittRomney for anything in your cabinet. I didn't vote you in to include back stabbers in the White House",FALSE,0,"realDonaldTrump",2016-11-18 00:15:58,FALSE,NA,"799405752796397569","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jbergie69",0,FALSE,FALSE,NA,NA
"This would also be an excellent time for @realdonaldtrump to release a real medical report.",FALSE,1,NA,2016-11-17 23:53:58,FALSE,NA,"799400217837760512",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","JoshRosenau",0,FALSE,FALSE,NA,NA
"RT @JoshRosenau: This would be an excellent time for @realDonaldTrump to release his tax returns.",FALSE,0,NA,2016-11-17 23:53:08,FALSE,NA,"799400007300431872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","watermicrobe",2,TRUE,FALSE,NA,NA
"RT @JoshRosenau: This would be an excellent time for @realDonaldTrump to release his tax returns.",FALSE,0,NA,2016-11-17 23:52:58,FALSE,NA,"799399963599970304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bacteriality",2,TRUE,FALSE,NA,NA
"This would be an excellent time for @realDonaldTrump to release his tax returns.",FALSE,1,NA,2016-11-17 23:51:17,FALSE,NA,"799399542311391232",NA,"<a href=""http://sites.google.com/site/yorufukurou/"" rel=""nofollow"">YoruFukurou</a>","JoshRosenau",2,FALSE,FALSE,NA,NA
"@newbalance Thank you for showing support for @realDonaldTrump 's America first trade policies. I just bought some… https://t.co/MVlCVP0tjg",FALSE,1,"newbalance",2016-11-17 23:50:26,TRUE,NA,"799399328745828352","5838072","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thomasford1284",0,FALSE,FALSE,NA,NA
"Hey @realDonaldTrump how do you expect to #draintheswamp when you're hanging out with the biggest swamp monster of them all? @newtgingrich",FALSE,0,NA,2016-11-17 23:45:02,FALSE,NA,"799397970357518336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coliseumcrazy",0,FALSE,FALSE,NA,NA
"@CNN glad he's gonna stay the FUCK outta California. Your kind is not welcome here you gross pig @realDonaldTrump",FALSE,0,"CNN",2016-11-17 23:42:33,FALSE,"799394563831930880","799397344177360896","759251","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MayraaLucha",0,FALSE,FALSE,NA,NA
"@IvankaTrump @realDonaldTrump so pls explain how you plan to unite ppl after your hateful campaign https://t.co/Sy2vw186rN #hateishate",FALSE,0,"IvankaTrump",2016-11-17 23:38:06,FALSE,NA,"799396222490419200","52544275","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samiraculous",0,FALSE,FALSE,NA,NA
