"text","score"
"RT @LouDobbs: Tonight's #QuoteoftheDay by @realDonaldTrump! #FoxLDT https://t.co/sJNa4m1LvI",0
"RT @LouDobbs: #DraintheSwamp underway -- @realDonaldTrump bans lobbying  in his admin for 5 yrs. Watch #FoxLDT Now",0
"RT @realDonaldTrump: I am the only Republican who will get large numbers of Dems and Indies (crossover). I will also get states that no oth…",0
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",4
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",4
"RT @realDonaldTrump: I will end illegal immigration and protect our borders! We need to MAKE AMERICA SAFE &amp; GREAT AGAIN! #Trump2016
https:/…",3
"RT @LouDobbs: Tonight's #QuoteoftheDay by @realDonaldTrump! #FoxLDT https://t.co/sJNa4m1LvI",0
"RT @LouDobbs: BREAKING: Senior Official: @realDonaldTrump offers retired Lt. Gen. Michael Flynn position as National Security Adviser #FoxL…",-1
"@EuroAmericans @realDonaldTrump The Wall got 10 feet higher!  We will build it out of dead mexican gangs, cartels, and corrupt politicians.",-1
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",4
"RT @LouDobbs: BREAKING: Senior Official: @realDonaldTrump offers retired Lt. Gen. Michael Flynn position as National Security Adviser #FoxL…",-1
"RT @RogerJStoneJr: Only @realDonaldTrump knows who is under consideration for high https://t.co/4DgWToy5d2",0
"RT @LouDobbs: Tonight's #QuoteoftheDay by @realDonaldTrump! #FoxLDT https://t.co/sJNa4m1LvI",0
"RT @LouDobbs: #DraintheSwamp underway -- @realDonaldTrump bans lobbying  in his admin for 5 yrs. Watch #FoxLDT Now",0
"RT @realDonaldTrump: It was just announced that @MacMiller’s song “DonaldTrump” went platinum—tell  Mac Miller to kiss my ass!",1
"RT @LouDobbs: Tonight's #QuoteoftheDay by @realDonaldTrump! #FoxLDT https://t.co/sJNa4m1LvI",0
"RT @realDonaldTrump: Australia, New Zealand, and more. I am always available to them. @nytimes is just upset that they looked like fools in…",3
"RT @RogerJStoneJr: Only @realDonaldTrump knows who is under consideration for high https://t.co/4DgWToy5d2",0
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",4
"RT @realDonaldTrump: Wow, the @nytimes is losing thousands of subscribers because of their very poor and highly inaccurate coverage of the…",-2
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",4
"RT @LouDobbs: The @realDonaldTrump ahead of schedule on transition appts. @lh_carter @tony4ny on #FoxLDT 7pm",1
"RT @RogerJStoneJr: Only @realDonaldTrump knows who is under consideration for high https://t.co/4DgWToy5d2",0
"RT @FoxNewsInsider: Bill O'Reilly Explains How @realDonaldTrump Can Succeed Where Obama Failed @oreillyfactor https://t.co/9TDBeFm7Ws https…",0
"RT @LouDobbs: #DraintheSwamp underway -- @realDonaldTrump bans lobbying  in his admin for 5 yrs. Watch #FoxLDT Now",0
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",4
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",4
"RT @RogerJStoneJr: Only @realDonaldTrump knows who is under consideration for high https://t.co/4DgWToy5d2",0
"RT @LouDobbs: Tonight's #QuoteoftheDay by @realDonaldTrump! #FoxLDT https://t.co/sJNa4m1LvI",0
"RT @realDonaldTrump: The @nytimes sent a letter to their subscribers apologizing for their BAD coverage of me. I wonder if it will change -…",0
"RT @realDonaldTrump: Is Jon Stewart a racist? See video that includes clip... http://t.co/tUae4cWq #thedailyshow",-1
"RT @LouDobbs: #DraintheSwamp underway -- @realDonaldTrump bans lobbying  in his admin for 5 yrs. Watch #FoxLDT Now",0
"RT @Vote4TrumpPrez: @gretchen_sue @realDonaldTrump 
*They never do",0
"RT @LouDobbs: Tonight's #QuoteoftheDay by @realDonaldTrump! #FoxLDT https://t.co/sJNa4m1LvI",0
"Reality check!  @realDonaldTrump https://t.co/gKt2Fcuio5",0
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",4
"RT @XTraceyAnn: #OverheardAtThanksgivingDinner @realDonaldTrump will be the best President since Reagan! #Trump2016 #ThursdayThoughts #Pres…",2
"RT @realDonaldTrump: Is Jon Stewart a racist? See video that includes clip... http://t.co/tUae4cWq #thedailyshow",-1
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",4
"RT @realDonaldTrump: Today we express our deepest gratitude to all those who have served in our armed forces. #ThankAVet https://t.co/wPk7Q…",1
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",4
"RT @realDonaldTrump: Governor John Kasich of the GREAT, GREAT, GREAT State of Ohio called to congratulate me on the win. The people of Ohio…",5
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",4
"RT @realDonaldTrump: If you don't believe in yourself, no one else will.",0
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",4
"RT @realDonaldTrump: Busy day planned in New York. Will soon be making some very important decisions on the people who will be running our…",2
"RT @LouDobbs: Tonight's #QuoteoftheDay by @realDonaldTrump! #FoxLDT https://t.co/sJNa4m1LvI",0
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",4
"RT @LouDobbs: BREAKING: Senior Official: @realDonaldTrump offers retired Lt. Gen. Michael Flynn position as National Security Adviser #FoxL…",-1
"RT @realDonaldTrump: The Coca Cola company is not happy with me--that's okay, I'll still keep drinking that garbage.",-1
"RT @LouDobbs: #DraintheSwamp underway -- @realDonaldTrump bans lobbying  in his admin for 5 yrs. Watch #FoxLDT Now",0
"RT @realDonaldTrump: My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.…",4
"RT @XTraceyAnn: #OverheardAtThanksgivingDinner @realDonaldTrump will be the best President since Reagan! #Trump2016 #ThursdayThoughts #Pres…",2
"RT @realDonaldTrump: Is Jon Stewart a racist? See video that includes clip... http://t.co/tUae4cWq #thedailyshow",-1
"RT @JOMainEvent: The polls that had @realDonaldTrump  losing by a landslide are the same polls Obama yells out to indicate how ""amazing"" he…",2
"RT @realDonaldTrump: My twitter has become so powerful that I can actually make my enemies tell the truth.",0
"RT @realDonaldTrump: I have never seen a thin person drinking  Diet Coke.",0
"RT @realDonaldTrump: Wow, the @nytimes is losing thousands of subscribers because of their very poor and highly inaccurate coverage of the…",-2
"RT @realDonaldTrump: I am not trying to get ""top level security clearance"" for my children. This was a typically false news story.",-1
"RT @realDonaldTrump: The @nytimes states today that DJT believes ""more countries should acquire nuclear weapons."" How dishonest are they. I…",0
"RT @realDonaldTrump: It was just announced that @MacMiller’s song “DonaldTrump” went platinum—tell  Mac Miller to kiss my ass!",1
"RT @LouDobbs: Tonight's #QuoteoftheDay by @realDonaldTrump! #FoxLDT https://t.co/sJNa4m1LvI",0
"RT @realDonaldTrump: The Coca Cola company is not happy with me--that's okay, I'll still keep drinking that garbage.",-1
"RT @RogerJStoneJr: Only @realDonaldTrump knows who is under consideration for high https://t.co/4DgWToy5d2",0
"RT @amnesty: RT to tell @realDonaldTrump that a Muslim immigration registry is religious persecution &amp; an attack on #HumanRights https://t.…",-1
"RT @RogerJStoneJr: Only @realDonaldTrump knows who is under consideration for high https://t.co/4DgWToy5d2",0
"RT @realDonaldTrump: The failing @nytimes story is so totally wrong on transition. It is going so smoothly. Also, I have spoken to many for…",-1
"RT @realDonaldTrump: The Electoral College is actually genius in that it brings all states, including the smaller ones, into play. Campaign…",1
"RT @realDonaldTrump: The Coca Cola company is not happy with me--that's okay, I'll still keep drinking that garbage.",-1
"RT @RealDJTrumpTeam: Very touching...
Fri 10p EST Fox; for a revealing conversation with @realDonaldTrump as he discusses treasured items h…",0
"RT @LouDobbs: Tonight's #QuoteoftheDay by @realDonaldTrump! #FoxLDT https://t.co/sJNa4m1LvI",0
"RT @LouDobbs: #DraintheSwamp underway -- @realDonaldTrump bans lobbying  in his admin for 5 yrs. Watch #FoxLDT Now",0
"RT @yokoono: Dear Friends, 
I would like to share this message with you as my response to @realDonaldTrump
love, yoko https://t.co/s1BqfUgf…",2
"RT @LouDobbs: Left Wing Media at War with @realDonaldTrump and GOP Networks Slam Bannon, Ignore Ellison's Radicalism https://t.co/YcxLoadpP…",0
"RT @realDonaldTrump: The electoral college is a disaster for a democracy.",-1
"RT @RogerJStoneJr: Only @realDonaldTrump knows who is under consideration for high https://t.co/4DgWToy5d2",0
"RT @realDonaldTrump: This will prove to be a great time in the lives of ALL Americans. We will unite and we will win, win, win!",4
