"text","score"
"@realDonaldTrump good. Stay focused on that type of work. And for the love of god disavow and condemn this nonsense. https://t.co/RsaO4BhYpq",0
"@JenniceFuentes @oreillyfactor @realDonaldTrump Trump is not the cause of these protests (that are actually paid for riots) so why blame him",-2
"@realDonaldTrump So tired of winning, but we're going to win more anyway.",0
"@realDonaldTrump @RealJamesWoods https://t.co/vCsgsW19Bd",0
"@realDonaldTrump https://t.co/jvtIqva2fr USA = Winners @BarstoolBigCat",1
"@JenniceFuentes @oreillyfactor @realDonaldTrump Obama is still POTUS until Jan 20 and still has a job to do and he's not doing it.",-1
"@Cool4kat @KagroX correction: please make that ""short"" fingered vulgarian. Right, @realDonaldTrump?",1
"@JenniceFuentes @oreillyfactor @realDonaldTrump yeah your interview was pathetic. ""your leader"" does that mean your leaving the USA?",-1
"Can you IMAGINE #America with #President @realDonaldTrump where the US is SAFE again RICH again WORKS again &amp; is GREAT AGAIN? @IngrahamAngle",4
"Ha!  Perfect.  Watch them all trip over themselves with this announcement.  Well played, Mr. PRESIDENT-ELECT. @realDonaldTrump @jaredkushner",3
"@realDonaldTrump @GenFlynn GOOD CHOICE!!!!! Americans Love General Flynn<ed><U+00A0><U+00BD><ed><U+00B8><U+0080><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+0096><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",2
"@realDonaldTrump These would be in your basket, no? https://t.co/hHraNqueIZ",0
"RT @dbltallatte: Understand the Electoral College before you try to get rid of it!! @realDonaldTrump https://t.co/y2F9DR8FHb",0
"@realDonaldTrump @flummoxedHQ @iamjohnoliver @mmpadellan @BrunoAmato_1 Oh, for fuck's sake!!! Trump, you are a comp… https://t.co/TsofF7YqiC",1
"@MayorEdMurray @cmkshama @KCCouncil @realDonaldTrump   Seattle brings immigrants into the city and has to ""vote"" to protect them???",2
"Can you IMAGINE #America with 1 of the greatest Presidents? @realDonaldTrump respected by America as @Netanyahu is by #Israel @IngrahamAngle",1
"@dreary_terrors @alllibertynews @nickgillespie @realDonaldTrump @TheAbridgedZach @reason this is where liberty movement looses a lot of ppl",1
"David Brock gathering donors to ‘kick Donald Trump’s ass’ https://t.co/3EsQPhYWIw
@realDonaldTrump",0
"#NOSTRADAMUS said ""One day the 2 GREAT LEADERS @realDonaldTrump &amp; @PutinRF_Eng will be friends. Their GREAT NATIONS at PEACE"" @ingrahamAngle",3
"RT @kathleenkent: @SenWarren @realDonaldTrump 
Senator Warren
If you had backed #BernieSanders
we wouldn't be in this mess.
Time for you to…",0
"@realDonaldTrump cut the Federal government in half! We need @RealBenCarson to close the dept. of education!",1
"@realDonaldTrump Relying the likes of Alex Jones others is a losing game. You can't win with a shrinking demographics. Read the Census FYI.",1
"RT @freedom1962et: @RealAlexJones @realDonaldTrump Redux.................... Lock her up !",0
"@SenSanders @realDonaldTrump and butt out sell-out, you didn't even win the primary, you walked away from it. https://t.co/2RQu6Gt8Ps",1
"RT @ShelleyDoe924: @realDonaldTrump  White supremacy does NOT belong in the WH! Your grandkids are already ashamed. #abandonbannon",-1
"@SenSanders @realDonaldTrump then the scientists from the other side of the argument need their say, Bernie.",0
"@sarahcolonna @realDonaldTrump And American Airlines please.",0
"@realdonaldtrump <ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+00BF>",0
"@justice_gotham @ElisaKnigge @GOTHAMHD_ @bennydiego @realDonaldTrump I was protesting that, too. Any more questions??",-1
"@nickgillespie @realDonaldTrump @TheAbridgedZach @reason It's because those illegals move BEYOND those sanctuaries. https://t.co/q6DJsmhAdY",0
"@realDonaldTrump  White supremacy does NOT belong in the WH! Your grandkids are already ashamed. #abandonbannon",-1
"#OverheardAtThanksgivingDinner @realDonaldTrump family gathering ""There's my dark meat right there. Beautiful piece of meat, beautiful""",2
"@lovingmykids65 @mlong42947 get our prez @realDonaldTrump to send @RealBenCarson out there this why we need him!",0
"@jlstonemd1 Riiiggghhhtttt. @realDonaldTrump",0
"@SenWarren @realDonaldTrump We will not roll over! #neversurrender #salutethetruepresident https://t.co/eI1RxFGLic",-2
"@Msbeervendor @MittRomney @realDonaldTrump someone willing to swallow their pride and do the right thing?",3
"RT @Msbeervendor: Didn't @MittRomney call @realDonaldTrump a fraud just 6 months back? What's that make Mitt if he joins Trumps team?",0
"@MayorEdMurray @ericbolling @realDonaldTrump Illegal aliens R CRIMINALS.Enforce The Laws Deport illegal aliens B fair 2 legal immigrants",-1
"@realDonaldTrump 
Counting on you to drain the swamp.We love you, our Pres-elect, and we pray for you every day. Li… https://t.co/qf7YBwJHV6",0
"Understand the Electoral College before you try to get rid of it!! @realDonaldTrump https://t.co/y2F9DR8FHb",0
"<U+2605>Can you IMAGINE #America with 1 of the greatest #Presidents? @realDonaldTrump respected by America as @Netanyahu is by #Israel @seanhannity",1
"@terrier2012 @blakeisenglish @realDonaldTrump if I'm stupid you are have the equivalent of a jellyfish brain",-1
"@BrianPaulStuart @paulrayn @realDonaldTrump @CNN <ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0088><ed><U+00A0><U+00BD><ed><U+00B8><U+0084> So far Trump didn't contact DOD &amp; DOJ but he is contacting his foes asking WHAT? Shuush",0
"@realDonaldTrump    @RealJamesWoods https://t.co/sCbDR9FjBC",0
"@realDonaldTrump This is exciting! Don't worry about protests, they have done this forever. Destroyed votes would make a popular win also.",1
"@NYCMayor @ericbolling @realDonaldTrump Illegal aliens R CRIMINALS.Enforce immigration laws. Deport illegal aliens B fair 2 legal immigrants",0
"<U+2605>History will record @realDonaldTrump as 1 of the greatest Presidents! He'll be respected by America as @Netanyahu is by Israel @seanhannity",0
"RT @freedom1962et: @RealAlexJones @realDonaldTrump Redux.................... Lock her up !",0
"@RealAlexJones @realDonaldTrump Redux.................... Lock her up !",0
"Sorry @realDonaldTrump. @BarackObama Obama already fixed that problem. https://t.co/2LNYCP7jXw",-2
"@dt_ads @ErinEhyde200 @realDonaldTrump @nikkihaley @MittRomney @MayorRGiuliani @ktmcfarland What will they do if that is not the choice.",-1
"@realDonaldTrump 
DEAR TRUMP VOTER- 
I have the $ &amp; Skills to weather a Trump Presidency! Do you? 
You put all your hope into this dude?!?",4
"I live in a deeply blue city &amp; a black friend told me that bigots are saying ugly things to her on the street.  It's on you @realDonaldTrump",-1
"@Luvvie @edgeoforever @cathymcmorris @mike_pence @realDonaldTrump 
Horrible.  Ugh.",-2
"@jaketapper @realDonaldTrump clearly has no idea what videotaping means. Glad he's leading the free world.",4
"<U+2605>Can you IMAGINE that is was PROPHESIED in Isaiah 45 that @realDonaldTrump would be elected US President &amp; be respected by all? @seanhannity",0
"<U+2605><U+2605> Can you IMAGINE that we will now have one of the greatest #Presidents? #Washington, #Lincoln, #Kennedy and @realDonaldTrump @seanhannity",1
"@Redistrict What's the exact opposite of a Mandate? @realDonaldTrump @SpeakerRyan @GOP?",0
"Celebrities who support @realDonaldTrump 

https://t.co/OTvfOE7TAB",1
"Celebrities for @realDonaldTrump 

https://t.co/ZtNbE1XOLG",0
"Fact-checking @realDonaldTrump rants against @nytimes shows he's full of hot air
https://t.co/qbquwg5nDP",0
"<U+2605><U+2605>Can you IMAGINE that @realDonaldTrump was ANOINTED by God in Isaiah 45 to be the shepherd of his people &amp; to rebuild America? @seanhannity",1
"@stimesmcarter @realDonaldTrump Here's another: @bvuepd violates rights of former Cop -- at first only Citizens were complaining. #news #blm",0
"<U+2605><U+2605> Can you IMAGINE that #President @realDonaldTrump will TRULY #MakeAmericaGreatAgain with the assistance of his chosen staff? @seanhannity",0
"RT @KenJennings: .@realDonaldTrump It's going to be tricky but I need you to tank just hard enough to destroy your presidency but not Ameri…",-5
"@realDonaldTrump Time to let the good guy out! If he is in there?",1
"@realDonaldTrump @mike_pence You have to find justice for this guy.This is too inhumane. Find leverage.Find Balance.
https://t.co/0OJ4og6y4K",-1
"RT @KenJennings: .@realDonaldTrump It's going to be tricky but I need you to tank just hard enough to destroy your presidency but not Ameri…",-5
"@RJSantarelli @WahcaMia @AP @realDonaldTrump Read this ages ago.",0
