"text","score"
"@TheOriginalTKO @VGCaminneci @PpollingNumbers @realDonaldTrump do you remember when someone said you can keep your doctor? People",0
"Why is Wall St celebrating @realDonaldTrump? Because his administration ""looks... https://t.co/ix7pEop5m2 by #SenWarren via @c0nvey",0
"@realDonaldTrump @jessejeldred <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>",0
"@realDonaldTrump Wonderful!",3
"@realDonaldTrump block me",0
"RT @Chris_L_Lotto: @JenniceFuentes @oreillyfactor @realDonaldTrump Good grief, Ms. Fuentes! You sounded so foolish tonight on The Factor! W…",-1
"RT @AZTanya: Trump is the one inciting the hate.  He's the one to address.  Period. @Nightwyn @realDonaldTrump @FoxNews @brunelldonald @Hil…",0
"RT @AZTanya: That is not her job anymore. Your President-Elect is @realdonaldtrump. Denouncing his own rhetoric? @FoxNews @brunelldonald @H…",-2
"We rejected that debacle when we elected @realDonaldTrump https://t.co/alOC0EyXLb",-2
"@realDonaldTrump Look, you fascist, don't you dare presume to ""make America safe""at the expense of my liberty or my… https://t.co/tKKsqAwhGp",0
"@JenniceFuentes @oreillyfactor @realDonaldTrump Good grief, Ms. Fuentes! You sounded so foolish tonight on The Factor! We won, you lost!",-1
"@realDonaldTrump many many many many many many many many many many many many many many many many many many many many many #TrumpVocabulary",0
"RT @prayingmedic: @realDonaldTrump DOJ can #SaveTheChiildren Exposing the #ElitePedoRing #PizzaGate #PodestaPedophiles https://t.co/0pKTMPx…",0
"Show us your taxes chump! @realDonaldTrump https://t.co/tllhydJBt7",1
"Why I don't like @realDonaldTrump-  Item #2:  Temperament.  We heard this over and over during the election, but spot on.  Not prez material",-3
"RT @MMcLeieer: @risetoflyy @nikkihaley If I was Trump,security wouldnt have even let this two faced RINO even in the door! @realDonaldTrump…",0
"@realDonaldTrump getting worried! disinfect your office if the Evil David Rockefeller globalist stooge Henry Kissinger was there. #USAFirst",-3
"@1clarez @realDonaldTrump is for America. AMERICANS. He's not racist, or misogynistic. He wants to dismantle the federal government &amp; give",-2
"Bored yet? @realDonaldTrump",-1
"RT @awake4trump: @TrumpForVets @realDonaldTrump @Blklivesmatter R paid criminals! A lot R from other countries killing police &amp;rioting! #Al…",-1
"@realDonaldTrump @daveweigel @MacMiller Trump would have to mark a spot because he's all ass!",1
"RT @prayingmedic: @realDonaldTrump DOJ can #SaveTheChiildren Exposing the #ElitePedoRing #PizzaGate #PodestaPedophiles https://t.co/0pKTMPx…",0
"@IngrahamAngle @uccb this type of spending all throughout our government has to stop! @realDonaldTrump @SenJohnMcCain @JeffFlake",0
"@realDonaldTrump YOU PULLED THE FUCKING TRIGGER CUNT HOEXX

11/17/16

IT IS OVER https://t.co/71uSmXwwEF",-3
"Yuuuuup

 R You ready @realDonaldTrump ? https://t.co/YekijFzL7z",1
"@realDonaldTrump WILL BE DEAD <ed><U+00A0><U+00BD><ed><U+00B4><U+009C> https://t.co/ueQwE84jUH",-1
"@nickgillespie @realDonaldTrump @TheAbridgedZach @reason South Tucson, As only snctry city, awful.",-1
"I HATE U ALL AND UR KID SLUTS

@BarackObama 
@HillaryClinton 
@realDonaldTrump 

11/17/16

MY BROTHER USNT OUT AND… https://t.co/qdZxP2TqA1",-1
"RT @awagnerdr650: Milo Yiannopoulos as press secretary!  Would that be the most entertaining White House ever? pls retweet @realDonaldTrump…",1
"@OutFrontCNN @FLGovScott @realDonaldTrump @CNN Where's all them lifelong business friends that can make ""really good deals""?",1
"The same hustle that @RepRubenGallego will do for his constituents and then want to be relected. @realDonaldTrump… https://t.co/Gv65Q7GkTs",0
