"text","score"
"@realDonaldTrump Scott Brown Scott Brown Scott Brown and did I mention Scott Brown?",0
"@realDonaldTrump Like to see Scott Brown on your team!",1
"@realDonaldTrump you got this!",1
"@POTUS Enjoy. I'm having a party of AMERICAN Patriots the day of @realDonaldTrump Inauguration. Live music, good fr… https://t.co/bTb39TOj1n",2
"@realDonaldTrump Excellent news! Making a difference already. #MAGA https://t.co/dypIK2pf14",1
"@realDonaldTrump yay!! USA! #USA! USA!",1
"@realDonaldTrump Dr. Peg Luksik would be an excellent choice for Dept of Education",2
"Amnesty’s Worst Enemy https://t.co/XzV2aYgnkf via @NRO @realDonaldTrump @KellyannePolls @SenatorSessions",-4
"@realDonaldTrump @PJStrikeForce  Romney? WHY",0
"@realDonaldTrump please....no @MittRomney ...
unless....keep friends close &amp; your enemies closer?  <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>. ...",-1
"@FoxNews @KellyannePolls @realDonaldTrump that's one reason he was elected...cause nobody listened to us.",0
"Oh gee!! The Dems are at it again.  @HuffPostPol can't find a story less than 30 years old?  &amp; you wonder why peopl… https://t.co/DKaaM6axII",1
"@Lrihendry @realDonaldTrump progressive/socialists can only riot now cause they had little to give during the election &amp; even less now.",-1
"@208actor @realDonaldTrump Thank God that isn't me! I agree with you COMPLETELY! !",1
"@realDonaldTrump Reward loyalty not character assassination. I am in the #NeverMitt movement. The bastard tried to screw us all!",0
"@seanhannity @realDonaldTrump @CNN @HillaryClinton @brianstelter 
NEVER!",0
"@72b4aa6943424bb @colbertlateshow @realDonaldTrump You need to subtract the illegal immigrant vote of 2 to 3M.",-1
"@realDonaldTrump You probably know already but she needs your encouragement again. https://t.co/tweo8tHAub",0
"@TheDonaldNews @WoodsonMolcolm @realDonaldTrump
Same here! I bet guns and ammo sales are down. If so, first time in 8 yrs.",1
"@douglasblackmon @realDonaldTrump @evanperez @JoyAnnReid could stacking the scotus be about more than abortion?",0
"@realDonaldTrump @mitchellvii JANUARY 20th can't get here quick enough!",1
"@realDonaldTrump please don't consider Mitt Romney.",0
"@Democrat_4Trump @_SAVE_AMERICA @realDonaldTrump Lincoln had many people on his cabinet that disliked him &amp; he was a brilliant leader",0
"RT @HostetterGmail: @realDonaldTrump https://t.co/wujdaBSEWG",0
"@realDonaldTrump NO HALEY IN THE CABINET #draintheswamp",0
"@realDonaldTrump https://t.co/wujdaBSEWG",0
"@realDonaldTrump @KellyannePolls Please tell us this is a joke! No No No to Romney for anything. https://t.co/xJnWk69lIA",-1
"Don't think @realDonaldTrump will reward his villainy. https://t.co/U9AopStIgO",1
"RT @NFIB: What can #smallbiz expect for #taxes from @realDonaldTrump?  https://t.co/nqyUJrFT66",1
"@realDonaldTrump send all my exs back to Africa please bro",0
"Listen to Get High-Chris Travis by Shaneghostpurp #np on #SoundCloud @realDonaldTrump #understand #me @3charlieb  https://t.co/mGNc97LW0d",0
"@SenShelby @SenatorSessions @realDonaldTrump #RepealTheHughes. Remove #Suppressors b #ShortBarrelRifles and #NewMfgFullAuto from restriction",-1
"Listen to Chief Keef- Obama [Prod. By Metro Boomin &amp; Southside] by Metro Boomin #np on #SoundCloud @realDonaldTrump  https://t.co/e4OkDia539",0
"@realDonaldTrump  need to get jeanie pirro for the supreme court",1
"@LeslieMarshall @Harlan @realDonaldTrump @BarackObama Leslie, you're in for a huge surprise.",0
"Listen to Untitled (Prod. by Willie G) by idontknowjeffery #np on #SoundCloud @realDonaldTrump  https://t.co/pB4vj7GJ9p",0
"@realDonaldTrump Don't you dare! He's a has been back stabber. https://t.co/8q7Tqe3qNw",0
"@Democrat_4Trump @realDonaldTrump Pelosi, can't even get a real value on her winery-for TAX purposes, ever. So she goes lowest, pays nothing",0
"Maybe, @realDonaldTrump can get trust restored at the FBI. https://t.co/ZTGe8FgqJv",2
"@realDonaldTrump NEVER MITT ROMNEY for ANY position @KellyannePolls @EricTrump #TrumpTransition #PresidentElect",0
"@realDonaldTrump @gen_jackkeane  Mr Trump I respectfully suggest the name of GEN Jack Keane as Sec  of Defense and Senator Sessions as AG.",2
"@realDonaldTrump I hope you take this under consideration before you cut any Deals with @RT_Erdogan https://t.co/9eHY1DCthd",1
"Listen to Little Friend by Young20 #np on #SoundCloud @realDonaldTrump  https://t.co/VnUrqU4HjI",-1
"RT @HostetterGmail: Don't drink the koolaid. Just because he got aeeti g with @realDonaldTrump doesn't mean anything. Trump doesn't reward…",3
"Don't drink the koolaid. Just because he got aeeti g with @realDonaldTrump doesn't mean anything. Trump doesn't rew… https://t.co/C5qLFF8e4r",3
"@Democrat_4Trump @realDonaldTrump Romney, would be a voice of calm, and reason. Good choice.",2
"YEA WHY GO ON CNN WHEN FOX AN U WILL PROTECT HIM LIKE A BABY U ASS KISSER @seanhannity @realDonaldTrump @CNN @HillaryClinton @brianstelter",2
"Enough. It's time to realize and accept that @realDonaldTrump will be the next... https://t.co/xtG2lZeA2D by #kimmie99 via @c0nvey",1
"Please tell me this is not true!!!!  @realDonaldTrump https://t.co/oHu67g2Tfy",-1
"Setting as many people in an office is no easy task but Trump knows how it's done <U+2705><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>@realDonaldTrump https://t.co/F2xCQmW88Y",1
"RT @svpremedreams: @realDonaldTrump #stfu please man please. Just dropout you and @HillaryClinton",0
"@realDonaldTrump @TCOT2016 @Rosie Sir, please, get off twitter, stay off. Rosie is a has been, who ruined herself. ignore it.",-2
"@realDonaldTrump can't wait to see what you do!! I have faith you are going to turn America around and make us great again!!!",2
"@foxandfriends @toddstarnes @RealJamesWoods @realDonaldTrump @transition2017 He is TRYING to make a living, let's help him out.",1
".@shittyasshari @randykite @realDonaldTrump And it's 2016 and Trump Will Make America Great Again!",2
"@DBloom451 @Nigel_Farage @BrentBozell @realDonaldTrump We all hope LePen WIN!! in France.",2
"@trump2016fan  @KellyannePolls @transition2017 @realDonaldTrump NO! To Nikki, from your VOTERS. We despise that turncoat.",-1
"@dckolarik @JoanneColombo @trump2016fan @realDonaldTrump @transition2017 He HAS to give women a chance, lest he be labeled. Nikki is a NO!!",0
"@realDonaldTrump haven't seen my invite yet Sir.",0
"Listen to Lockjaw by French Montana #np on #SoundCloud @KodakBlack1k X #snipergang @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B4><U+0092> https://t.co/Ny9W4cImnB",0
"@realdonaldtrump @jassssssooon Not with MY PRESIDENT in office!  Behind you all the way sir!",-1
"@FoxNews @POTUS @realDonaldTrump What? Start WW3?...... Nah, we good. Thanks for playing though.",1
"@realdonaldtrump @forevermcin @realdonaldtrump @jassssssooon 
Would a bag be provided?  Would she be amenable to gargling with sanitizer?",1
"@realDonaldTrump Here's some swamp to drain! https://t.co/xfwPmKybRw",-2
"@lilpicture @seanhannity @realdonaldtrump This just isn’t true.  We want every unemployed person to work; we want poor people to prosper.",1
"@realDonaldTrump @StephenBannon Surely no truth to Kissinger being considered for anything. He is much too old and set in ways to be in Cab",0
"@Harlan @realDonaldTrump @FoxNews this is fabulous news! Go team Trump!",2
"Notice #POTUS @BarackObama rarely says ""#PEOTUS @realDonaldTrump""?  It's usually 1 or the other?  #Disrespect much?",-1
"@lmaomaxi @realDonaldTrump how bout we lock up all racists idiots. Then our country would be perfect.",1
"@realDonaldTrump well are any of them not white supremacists?  Because our country doesn't need this shit Donald.",-3
"@realDonaldTrump Sir, you take all the time you need! America that voted for you knows you will make the right decision. We thank you somuch",2
"#PardonDinesh @realDonaldTrump &amp; @transition2017 https://t.co/olGZgbYHqG",0
"@cracked @realDonaldTrump @nytimes NYT is the joke",-2
"RT @SEC_TL: @realDonaldTrump obama, the clintons &amp; the dems are working behind closed doors to sabotage the Trump presidency before it star…",0
"@realDonaldTrump Mr. Trump please don't invite Nickie Halley to join your team she is a trader.",1
"@realDonaldTrump hoping u will put a lot of friends that lost there jobs back to work in the coal mines praying for u to get the job done",1
"Except to liberals who think every baby born here should be a citizen. @realDonaldTrump Time to clean it up. No mag… https://t.co/D8WeA0v6fw",1
"@Harlan @realDonaldTrump @BarackObama YES!YES!YES!!<ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0084>",0
"@aurora9933 @karenklrec @realDonaldTrump Bill wasn't running !",0
"@aurora9933 @karenklrec @realDonaldTrump I didn't ask you to talk to me to begin with....Thanks for deciding you won't !",0
"@aurora9933 @karenklrec @realDonaldTrump What a joke.Clinton set up nothing ""Grab em by the PUSSY"" his own words !",-1
"@karenklrec @realDonaldTrump @HillaryClinton Having a Sexual Predator as President is more embarrassing !",-3
"RT @BillStringer5: @fuller_transpor @alllibertynews @realDonaldTrump @GovJVentura @RonPaul Please don't they are both idiots",-1
"@fuller_transpor @alllibertynews @realDonaldTrump @GovJVentura @RonPaul Please don't they are both idiots",-1
"@realDonaldTrump keep up the good work,we in the fly over areas are depending on you",0
"@realDonaldTrump @KellyannePolls for everything.  Done.",0
"@Miami4Trump @Conservatexian They ( like @realDonaldTrump ) know they're wrong",0
"RT @SEC_TL: @realDonaldTrump obama, the clintons &amp; the dems are working behind closed doors to sabotage the Trump presidency before it star…",0
"NO LOU U DONT UNDERSTAND THE PRESIDENT DONT WRITE CONGRESS DOES. THE PRESIDENT SIGNS THEM @LouDobbs @realDonaldTrump @MikeKellyPA",0
"Lil B - Like A Martian Remix by Lil B YT Collection #np @realDonaldTrump @wizkhalifa @NikkoStyless @3charlieb  https://t.co/Lv2OIpCFoU",1
"Listen to Xavier Wulf - Fort Woe (Prod. Dubz) by XavierWulf #np on #SoundCloud @realDonaldTrump  https://t.co/WX7QI9KBSk",-1
"@Obsessedabroad @cjtfarrell Too true.  Along with #draintheswamp  I hope @realDonaldTrump will also #CleanOutFoggyBottom",1
"Listen to Xavier Wulf - Calamity (Prod. Misogi) by XavierWulf #np on #SoundCloud @realDonaldTrump  https://t.co/JY8ASuuTHh",-1
"@LANURSE1 @Glodine @middlebrookdepe @RepStevenSmith @JamesRitch1 Now where have we heard that adjective before?  #PEOTUS @realDonaldTrump!",0
"@72b4aa6943424bb @colbertlateshow @realDonaldTrump Not even close to half.",-1
"Tried watching a little of @colbertlateshow &amp; Colbert is so angry @realDonaldTrump won. He wasn't funny at all. He's just very angry.",-2
"At least wait until @realDonaldTrump's cabinet is confirmed before we start criticizing it... #ridiculous",-2
