"text","score"
"@realDonaldTrump",0
"@realDonaldTrump um. He said that after your false claim that they were leaving US. #dumbass",-3
"@smerconish @realDonaldTrump yes.",0
"@tedcruz is the sniveling coward that he accused @realDonaldTrump of being
Elections don't change character
He's shown us who he is #maddow",-1
"@realDonaldTrump @realDonaldTrump 
RESCIND YOUR APPOINTMENT OF NEO-NAZI BANNON",0
"@realDonaldTrump @60Minutes send a message to Mr. Soros that we know his game",0
"@realDonaldTrump  I accept the position and am already doing a great job. Good bye Mr. Soros",2
"@realDonaldTrump only you, a remarkable man &amp; leader, would consider people 4 your cabinet to #MAGA who were so ugly to you during campaign!",0
".@realDonaldTrump why does it feel like i always have 50 tabs open inside my brain?",2
"@realDonaldTrump @TrueCharLen We know...",0
"testing @realDonaldTrump",0
"RT @michaeldayreads: To spot outrageous policies simply substitute #christian &amp; #christianity when @realDonaldTrump et. al say #muslim &amp; #i…",-1
"@jaketapper ya know...@realDonaldTrump bitch you know they record that shit right? How the fuck did we let your sorry ass get elected?",-9
"To spot outrageous policies simply substitute #christian &amp; #christianity when @realDonaldTrump et. al say #muslim &amp; #islam. #neveragain",-1
"RT @Hereward_W: @realDonaldTrump your the president elect. You lie pathologically. Why shouldn't other people lie too?",-2
"RT @ProtectWinters: .@tomfriedman speaks the truth. Will President-Elect @realDonaldTrump listen? https://t.co/MKYdNOLhwz @nytimes",0
"@LouDobbs @realDonaldTrump   Like Flynn. Trump should stay away from Romney. Romney is the swamp.",1
"@SenWarren @realDonaldTrump  I truly hope so!",1
"@SenWarren @realDonaldTrump    He drained it to get to the bottom of the swamp, now he has his team",-2
"I blame @realDonaldTrump for everything. Past, present and, ugh, future.",-1
"Congress needs to stop Steve Bannon https://t.co/nWw7OEI1IF BANNON IS A @realDonaldTrump CLONE SO NO SURPRISE TRUMP APPOINTED HIM!",1
"RT @ProtectWinters: .@tomfriedman speaks the truth. Will President-Elect @realDonaldTrump listen? https://t.co/MKYdNOLhwz @nytimes",0
".@tomfriedman speaks the truth. Will President-Elect @realDonaldTrump listen? https://t.co/MKYdNOLhwz @nytimes",0
"@BradWollack @realDonaldTrump Zero. Unfortunately.",-1
"@realDonaldTrump well done....",1
"@SinnerlnSecret You should be better than that. You don't have to like @realDonaldTrump but separate politics from these precious children.",4
"@SenWarren @realDonaldTrump #realDonaldTrumpSwamp",0
"@YouTube @transition2017 @realDonaldTrump @KellyannePolls Trey Gowdy would make outstanding AG!  #MAGA #PresidentTrump",1
"@realDonaldTrump #Remember Benghazi!  No Rogers!!!",0
"@realDonaldTrump #No Mike Rogers.  Remember Benghazi!!!",0
"@seanhannity @realDonaldTrump My fingers must have a stuttering problem, I double type shit! 
#DrainTheSwamp-Swamp",-5
