"text","score"
"@realDonaldTrump They made a statement saying that BEFORE you got elected. Well done?",2
"Will @MittRomney accept the offer to be Secretary of State in a @realDonaldTrump administration? https://t.co/Hw1ObZAGQ9",0
"@realDonaldTrump Mexico was never being considered.",0
"RT @TruthSeeker2115: @sarabogy20 @Billsman716 @tolovana66 @yovm36 @TI_in_Tennessee @realDonaldTrump @nytimes No diff in govt shills all are…",0
"RT @TruthSeeker2115: @sarabogy20 @Billsman716 @tolovana66 @yovm36 @TI_in_Tennessee @realDonaldTrump @nytimes No diff in govt shills all are…",0
"Heard at train station: ""I'm freezing my vagina off!"" Sorry @realdonaldtrump but now you have to do something abt #climatechange #trumpcard",-3
"This is a silver lining in a @realDonaldTrump presidency. https://t.co/Hw1ObZAGQ9",0
"@ParisHilton voted for @realDonaldTrump",0
"@realDonaldTrump as a show of support for life, let's make adoption more affordable. It is cost prohibitive #ProLife https://t.co/U7FGD7xjSn",1
"Clinton’s Begging @realDonaldTrump To Stop Investigation of Hillary Through... https://t.co/HGXhVDSsxr by #DaysOfTrump via @c0nvey",-1
"RT @BPett23: My daughter is rocking the @realDonaldTrump hairstyle today. Who wore it better, her or the President-elect? https://t.co/x1vI…",3
"@realDonaldTrump tell us more. When did this hard work take place?",0
"https://t.co/ygwdbok1OQ

@realDonaldTrump",0
"RT @mdlaplante: Just doing my part to make America great again. Good luck to you and your administration, @realDonaldTrump. https://t.co/3P…",4
"@johnmich44 @Veteran4Trump @JenniceFuentes @oreillyfactor @realDonaldTrump 
Así mismo, coño!",0
"@realDonaldTrump its the less expensive/less robotic  items that get outsourced more.",0
"@SenTedCruz @JusticeWillett @realDonaldTrump #Willett4SCOTUS",0
"@realDonaldTrump @seanhannity @mike_pence @MayorRGiuliani WHO R ALL THESE IDIOTS 2 RIOT &amp; PASS JUDGEMENT N THIS PRESIDENTIAL TRANSITION? WHY",0
"RT @jonesnews: “Up is down, left is right, noting makes sense,” says @SchottHappens about the possibility @MittRomney in @realDonaldTrump a…",0
"“Up is down, left is right, noting makes sense,” says @SchottHappens about the possibility @MittRomney in @realDonaldTrump admin. #kutv2news",0
"@realDonaldTrump That is awesome news for America!",1
"@realDonaldTrump see few days and already kikn ass ..",0
"@realDonaldTrump What about Carrier?",0
"@realDonaldTrump @TeamTrump 
 https://t.co/TwtQoy0cV3",0
"@realDonaldTrump aaand he's already running the country like a game show host going to commercial",1
"@NeilTurner_ @HillaryClinton @realDonaldTrump isn't going to do that for political expediency. This is so much hatred for this woman. Why?!",-1
"@AtheistWWonka @realDonaldTrump Worst idea. Good leaders surround themselves w/differing opinions. Paranoid leaders use toadies &amp; loyalists",-3
"@seanhannity @BarackObama @LilPicture @realDonaldTrump sounds to me like you need to build a few more walls. I am a PM and I'm ready.",2
"RT @mdlaplante: Just doing my part to make America great again. Good luck to you and your administration, @realDonaldTrump. https://t.co/3P…",4
"@FoxNewsInsider @greggutfeld @realDonaldTrump @TheFive go Gutfeld",0
"@realDonaldTrump Hell, my dad wouldn't even let me in the Whitehouse if he was president. I'd track mud in and pee on the toilet seat!!!",-1
"If @MittRomney actually considering cabinet position, make @realDonaldTrump drop to his knees https://t.co/CClyhFpIxC",0
"I finally saw the cringy sjw tweets on @realDonaldTrump 's election, and they are blaming white people. ""Except whites. Yall can fuckin die""",-1
"@VicenteFoxQue @realDonaldTrump @HalaGorani @cnni but your talking to the lying biased media #CNN when most Americans know they lie.",-4
"@SpecialKMB1969 @realDonaldTrump no we aren't",0
"RT @mdlaplante: Just doing my part to make America great again. Good luck to you and your administration, @realDonaldTrump. https://t.co/3P…",4
"RT @joseph_m_phares: @stribs @jimsx50 @realDonaldTrump It is intellectually dishonest to claim he is very unpopular with less than 1% diffe…",-2
"@realDonaldTrump they should be hit with flaming bags of shit for burning our flag.  Move on .org are domestic terr… https://t.co/QSb3r3A4M2",-4
"@realDonaldTrump :) The ones that burn our flag should be hit with flaming bags of shit!!!",-4
"@CNN @FLGovScott Facts never seen Before
Jr.HIGH STUDENT CAN UNDERSTAND CORP MISSION LAW =PROOFofBRIBERY INTENT? CA… https://t.co/16mg538fvB",0
"At 6:20p on @RodArquette: Political Scientiest Jesse Miriam of Loyola University on how @realDonaldTrump can fix the Supreme Court",1
"@realDonaldTrump @nytimes Your first order should be to them what Obama has done for healthcare!",1
"@realDonaldTrump You should have snubbed ALL of them!!!",0
"@_paul_johnson @realDonaldTrump better question is which countries will he aggressively tweet at at 3 am from the @potus Twitter?",3
"@InternAdam @realDonaldTrump Right on!",1
"@ajthompson13 @realDonaldTrump quite so",0
