"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"U ugly @realDonaldTrump",FALSE,1,NA,2016-11-18 02:28:24,FALSE,NA,"799439080639594496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nicorraii",1,FALSE,FALSE,NA,NA
"@realDonaldTrump We don't believe anything you say.",FALSE,0,"realDonaldTrump",2016-11-18 02:27:01,FALSE,"798850338384023552","799438733867155456","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mariedangelo22",0,FALSE,FALSE,NA,NA
"@realDonaldTrump @JudgeJeanine @seanhannity @oreillyfactor #MAGA",FALSE,0,"Bmbollinger",2016-11-18 02:26:42,FALSE,"799437822734135296","799438651868389376","57732182","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bmbollinger",0,FALSE,FALSE,NA,NA
"@realDonaldTrump Condemn, violence, hatred, bigotry and racism.  That's what the leader of the free world does.  Did you know that?",FALSE,0,"realDonaldTrump",2016-11-18 02:26:34,FALSE,"799435824622252032","799438621849829376","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mariedangelo22",0,FALSE,FALSE,NA,NA
"@realDonaldTrump Condemn violence, hatred, bigotry and racism.  Did you not realize that the President is leader of the free world?",FALSE,0,"realDonaldTrump",2016-11-18 02:25:52,FALSE,"799432403727028224","799438442157506560","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mariedangelo22",0,FALSE,FALSE,NA,NA
"@realDonaldTrump Condemn violence, hatred, bigotry and racism.  That's your job.",FALSE,0,"realDonaldTrump",2016-11-18 02:24:27,FALSE,"799232214793760768","799438085738139648","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mariedangelo22",0,FALSE,FALSE,NA,NA
"@realDonaldTrump To be fair the only thing I've done to support the good people of Kentucky is this: https://t.co/PP9nmwEyVC",FALSE,0,"realDonaldTrump",2016-11-18 02:24:12,FALSE,"799435824622252032","799438026162065408","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DarthTaxEVader",0,FALSE,FALSE,NA,NA
"@realDonaldTrump awesome",FALSE,0,"realDonaldTrump",2016-11-18 02:23:20,FALSE,"799435824622252032","799437808188297216","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deliveryguy6980",0,FALSE,FALSE,NA,NA
"@realDonaldTrump sweet, and the Trump train keeps business here! We all together will make America great again.",FALSE,0,"realDonaldTrump",2016-11-18 02:22:59,FALSE,"799432403727028224","799437718992211969","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deliveryguy6980",0,FALSE,FALSE,NA,NA
"@realDonaldTrump  awesome",FALSE,0,"realDonaldTrump",2016-11-18 02:06:30,FALSE,"799432403727028224","799433571048050688","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","camala484",0,FALSE,FALSE,NA,NA
