"text","score"
"I'm here in swamp &amp; know how it works Reince Priebus as CoS sent clear signal everyone stays no #DrainTheSwamp. @SBfield30 @realDonaldTrump",1
"RT @politico: President Obama to @realDonaldTrump protesters: Don't be silent https://t.co/D1T5yI5zuq | Getty https://t.co/C4X997Ajci",1
"RT @LifeZette: These are the biggest celebrity meltdowns as a result of @realDonaldTrump's win https://t.co/tideW0tL1v",1
"RT @KailiJoy: Let's remind @realDonaldTrump of this every single day for the next four years, yeah? https://t.co/JQ8WNImrvm",0
"RT @mitchellreports: .@BernieSanders telling me today he will cooperate with @realDonaldTrump on minimum wage infrastructure trade fighting…",0
"RT @mitchellreports: .@newt says he won't be in cabinet as @realDonaldTrump looks beyond @MayorRGiuliani to @MittRomney as possible @SecSta…",0
"RT @politico: Why @realDonaldTrump needs to take a salary https://t.co/cz7MDdzxdB via @POLITICOMag | AP Photo https://t.co/92vo1ZigzT",0
"RT @mitchellreports: .@newt says he won't be in cabinet as @realDonaldTrump looks beyond @MayorRGiuliani to @MittRomney as possible @SecSta…",0
"RT @andrewg4us: @realDonaldTrump sorry but no. You will be #GOP nominee but not POTUS",-4
"@puppymnkey @VaknightsK @realDonaldTrump Trump underestimates the resistance facing him. We are up for this fight.",0
"I know @realDonaldTrump's spox today denied ever advocating establishment of a Muslim registry EXCEPT HE DID! https://t.co/spD7Ve8Oh0",-1
"@realDonaldTrump Bravo on Michelle Rhee!  A fearless turnaround genius in DC Schools. Flawlessly loyal to her boss, Mayor Adrian Fente.",5
"RT @PT_US_Congress: TUNE IN to my Facebook LIVE at 2:30pm ET: Calling on @realDonaldTrump to #AbandonBannon #FireHate https://t.co/lLukqMDE…",0
"RT @mitchellreports: .@newt says he won't be in cabinet as @realDonaldTrump looks beyond @MayorRGiuliani to @MittRomney as possible @SecSta…",0
"RT @mitchellreports: .@newt says he won't be in cabinet as @realDonaldTrump looks beyond @MayorRGiuliani to @MittRomney as possible @SecSta…",0
"RT @LifeZette: Media lusts for @realDonaldTrump's failure https://t.co/53tfkTmq1q https://t.co/DPdLqfZ24S",-1
".@realDonaldTrump using pre-presidency to undermine human rights law and US law https://t.co/nBdXlR4MXL",-1
"RT @politico: .@realDonaldTrump is trying to steady the rocky transition https://t.co/CgqL5qpPEA | Getty https://t.co/gNp2gykTYc",0
"RT @politico: .@realDonaldTrump is trying to steady the rocky transition https://t.co/CgqL5qpPEA | Getty https://t.co/gNp2gykTYc",0
"RT @mitchellreports: .@BernieSanders telling me today he will cooperate with @realDonaldTrump on minimum wage infrastructure trade fighting…",0
"RT @PT_US_Congress: On @MSNBC calling on @realDonaldTrump to reject hate strategies &amp; #AbandonBannon. Bannon shouldn't be allowed w/in… htt…",-2
".@newt says he won't be in cabinet as @realDonaldTrump looks beyond @MayorRGiuliani to @MittRomney as possible @SecState",0
"@emsprater1 @SenSchumer Millions of us will. Irony; hate monger @realdonaldtrump will unite the nation(Jews, Muslims,Christians) against him",-2
"@realDonaldTrump maybe that is totally normal for a Peotus? I have no idea. @DavidPriess? You know?",0
"RT @politico: .@realDonaldTrump is trying to steady the rocky transition https://t.co/CgqL5qpPEA | Getty https://t.co/gNp2gykTYc",0
"RT @NFIB: What can #smallbiz expect for #taxes from @realDonaldTrump?

https://t.co/9ibq4YnA48",1
"RT @FAFPAC: @FoxNewsInsider @TuckerCarlson @realDonaldTrump Really hold your guest feet to the fire when they try to BS answer
https://t.co…",-1
"Now @JoeBiden says voters for @realDonaldTrump aren't racist because they voted for Obama? So I guess they're just sexist then? #sayitaintso",0
"RT @WapoCat: @BernieSanders: @realDonaldTrump already breaking campaign promise to '#draintheswamp' https://t.co/xbQmz8dvTi #feelthebern",0
"RT @mitchellreports: .@BernieSanders telling me today he will cooperate with @realDonaldTrump on minimum wage infrastructure trade fighting…",0
"RT @WapoCat: @BernieSanders: @realDonaldTrump already breaking campaign promise to '#draintheswamp' https://t.co/xbQmz8dvTi #feelthebern",0
"RT @mitchellreports: .@BernieSanders telling me today he will cooperate with @realDonaldTrump on minimum wage infrastructure trade fighting…",0
"Wait. @realDonaldTrump is speaking to foreign leaders on non-secure phone lines? On his private phone lines? Is that normal? Ok? Experts?",1
"@IngrahamAngle @YahooTV @realDonaldTrump It's a trap.",-1
"RT @politico: .@realDonaldTrump is trying to steady the rocky transition https://t.co/CgqL5qpPEA | Getty https://t.co/gNp2gykTYc",0
"RT @andrewg4us: @realDonaldTrump sorry but no. You will be #GOP nominee but not POTUS",-4
"RT @KatrinaPierson: Me when someone still tries to debate about @realDonaldTrump policies. #MAGA https://t.co/zZKnb4JLkD",0
"Big Bear Hug for #asbestos from @realDonaldTrump while it continues to cause 15K deaths annually in US: https://t.co/L3a20qoB6s",2
"RT @politico: .@realDonaldTrump is trying to steady the rocky transition https://t.co/CgqL5qpPEA | Getty https://t.co/gNp2gykTYc",0
"@IngrahamAngle @YahooTV @realDonaldTrump He's smart too bad he ended up a Liberal",0
"RT @DavidCornDC: According to professional factcheckers, @realDonaldTrump told far more lies during the campaign than most pols. Do Not Nor…",-2
"RT @PT_US_Congress: Spoke w/ @KATUNews about how @realDonaldTrump must change course, reject hate strategies &amp; #AbandonBannon. https://t.co…",-2
"RT @DavidCornDC: According to professional factcheckers, @realDonaldTrump told far more lies during the campaign than most pols. Do Not Nor…",-2
"Carson 2 private sector...u buying that?#DC
@dxlynnd @Jeannielouise64 @Steve4721076 @realDonaldTrump @transition2017 https://t.co/bXDjuaebe6",0
"RT @mitchellreports: .@BernieSanders telling me today he will cooperate with @realDonaldTrump on minimum wage infrastructure trade fighting…",0
"RT @KailiJoy: Let's remind @realDonaldTrump of this every single day for the next four years, yeah? https://t.co/JQ8WNImrvm",0
".@realDonaldTrump is trying to steady the rocky transition https://t.co/CgqL5qpPEA | Getty https://t.co/gNp2gykTYc",0
"RT @mitchellreports: .@BernieSanders telling me today he will cooperate with @realDonaldTrump on minimum wage infrastructure trade fighting…",0
"Anyone that needs to pass sniff test passes
@dxlynnd @Jeannielouise64 @Steve4721076 @realDonaldTrump @transition2017 https://t.co/bXDjuaebe6",0
"RT @SenatorBaldwin: My letter to @realDonaldTrump: Let's close the revolving door &amp; make Washington work for Wisconsin, not Wall Street. ht…",0
"@FoxNewsInsider @TuckerCarlson @realDonaldTrump Really hold your guest feet to the fire when they try to BS answer
https://t.co/0aIQWCvwkf",-1
"@realDonaldTrump thinks #asbestos ""100% safe"" even though up to 15K die each yr from asbestos-caused disease: https://t.co/L3a20qoB6s",0
"@puppymnkey @VaknightsK @realDonaldTrump Some read history, some of us were alive during the period, some of  us were there.",0
"RT @mitchellreports: .@BernieSanders telling me today he will cooperate with @realDonaldTrump on minimum wage infrastructure trade fighting…",0
