"text","score"
"RT @imposh007: Love you Pres @realDonaldTrump  #BoycottPepsi https://t.co/vAg9uWvb0q",1
"@ArtaGene @realDonaldTrump   Dear Donald..do you have any Pull?  Can you get the Massacre of Human rights Stopped? or is  it $$$$",0
"@TheOriginalTKO @realDonaldTrump that statement makes no sense...",0
"@realDonaldTrump bummer. We are like kids waiting for Christmas to see who you pick",1
"Goodnight to all stay warm in your bed snug with your family and remember the ones who kept you safe,… https://t.co/rXUR5JGQZl",1
"RT @Cortney74827820: @NetworksManager @realDonaldTrump I have same feeling but I trust he has a grand plan, Bannon in the mix makes up for…",1
"RT @J_Hancock: . @realDonaldTrump camp claims he never called for Muslim registry despite video evidence that he did 

https://t.co/q4U2EdG…",0
"@realDonaldTrump, don't believe a word you say.  Maybe you should just make statements like that to your Manchurian… https://t.co/K1u80uGA5W",2
"@jamiedupree @realDonaldTrump Victory for the American ppl! Check your DNA and stop the snark!",1
"@Braxo @realDonaldTrump if it was or wasn't, the notion of it happening is gone. With a Killary presidency how many jobs would be outsourced",1
"Love you Pres @realDonaldTrump  #BoycottPepsi https://t.co/vAg9uWvb0q",1
"RT @breedlove81483: @realDonaldTrump Great state with a great senator @RandPaul . He's the kinda person you need on your adminstration.",2
"TRUMP!! GIVE US A BREAK! 76% say TAXES TOO HIGH! THIS IS WHY WE NEED @realDonaldTrump!",1
". @CNN GET A GRIP.... #maga @realDonaldTrump https://t.co/zaWhw4N0Ig",0
"RT @Cortney74827820: @NetworksManager @realDonaldTrump I have same feeling but I trust he has a grand plan, Bannon in the mix makes up for…",1
"@KrisKobach1787 getting thrown under the @realDonaldTrump bus.  Squish.",0
"@DarthHendrick @realDonaldTrump No no, The Donald aka President Elect aka President Trump is happy to review your meager returns. #RunsThis",1
"@realDonaldTrump @EricTrump @MELANIATRUMP @DonaldJTrumpJr @IvankaTrump Suspend lying media's FCC license to broadcast. #SuspendLying",-1
"RT @Cortney74827820: @NetworksManager @realDonaldTrump I have same feeling but I trust he has a grand plan, Bannon in the mix makes up for…",1
"@TrueAmerican080 @AP @realDonaldTrump @google has been defrauding me of ad Sense YouTube revenue for years by not acknowledging new views",-1
"RT @12voltman60: @VoteTrumpPics @healthandcents @realDonaldTrump @TeamTrump @AppSame @CarmineZozzora  @Cernovich  @latinaafortrump 
Have a,…",0
".done &amp; done! #MAGA @realDonaldTrump https://t.co/U84TdLZQWR",0
"RT @SomeArmyVet2: @rbparrilla @pmicc33 @KacieBeeGirl Even @realDonaldTrump said he would have spent the majority of his time in the bigger…",0
"@VoteTrumpPics @healthandcents @realDonaldTrump @TeamTrump @AppSame @CarmineZozzora  @Cernovich  @latinaafortrump… https://t.co/41nTrFrcdQ",0
"Liberals in Hollywood are still wining. @TheDemocrats @realDonaldTrump @ChuckLorre1 https://t.co/vXr4wOI9jV",0
"@realDonaldTrump Great state with a great senator @RandPaul . He's the kinda person you need on your adminstration.",2
"Hell yeah, suck on that @realDonaldTrump https://t.co/5jMewrfWYV",-2
"RT @Lisa4OR1st: Google boss: We will 'work to fix' fake news:Translated stepping up censorship of honest news @AP @realDonaldTrump https://…",1
"@realDonaldTrump In like Flynn?
https://t.co/QlZXVer7Hl",1
"@Cigera1940 @BretBaier @realDonaldTrump I think that's a great idea...regardless of they are from Russia, Poland, China, Mexico or USA<ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BD><ed><U+00B1><U+008B>",3
"@maddow @JoyAnnReid @TheLastWord @realDonaldTrump Will they understand HE broke promises or blame Democrats as he projects his deficits?",-1
"@Lawrence I pay  @realDonaldTrump fails",-1
"@marcthiessen @realDonaldTrump   if all illegal &amp; dead people votes removed, flipped votes &amp; destroyed ballots added, Trump wins pop vote",1
"@NetworksManager @realDonaldTrump I have same feeling but I trust he has a grand plan, Bannon in the mix makes up for a couple swampdwellers",1
"@realdonaldtrump. Say no, no,no to Mitt Romney.  Stay with the people that want you to succeed.",1
"@OrangeHardie @realDonaldTrump thanks Obama??lol. That's what you have...",0
"@realDonaldTrump I know that @MayorRGiuliani is viewed as a NY hero, but he did not treat the #NYFD well, post-9/11. I can't trust him.",1
"RT @Lisa4OR1st: Google boss: We will 'work to fix' fake news:Translated stepping up censorship of honest news @AP @realDonaldTrump https://…",1
"@w00lyb00ger @realDonaldTrump @mikekelly1120 ruh roh",0
"@AC360 @KellyannePolls @realDonaldTrump @MittRomney   Yep, definitely turning orange. https://t.co/y7VcD64WOl",0
"Google boss: We will 'work to fix' fake news:Translated stepping up censorship of honest news @AP @realDonaldTrump https://t.co/qY6HdcuYWU",1
"RT @LeighKaufman15: @j_bloyd @realDonaldTrump @democracynow @NPVIC @Change Couldn't agree more! Made it my personal mission to change it. #…",0
"RT @serr8d: Beware *any* of these #LosingMoreSlowly #GOP swamp-things.
@freedomrambling @realDonaldTrump https://t.co/UBvbPobfgb",-1
"@realDonaldTrump Quit",0
"@realDonaldTrump Liar.  He sad that quite a while back.  Quit trying to take credit for things you are not responsible for.",-3
"@realDonaldTrump https://t.co/e9cQkR41Yr",0
"@jim72182 @realDonaldTrump how blind can you be?? Clearly you are misinformed",-1
"@politico @realDonaldTrump @MatthewNussbaum but isn't he too busy to stand trial right now? So he can go on tour for applause ?",-1
"@DarthHendrick I'm certain @realDonaldTrump aka The Donald aka President Trump aka President Elect will allow for your shortcomings.",0
"RT @AlmaGayle: @realDonaldTrump @MELANIATRUMP Class-Mrs Obama vs Trash-the trump's. #NotmyPresident #NotmyFLOTUS https://t.co/OTBeuxpwzv",0
"@CoFemale @BettyBowers @NanaOxford @realDonaldTrump Yeah, the White Supremacy insult &amp; lie is getting tiresome. It displays desperation.",-3
"@realDonaldTrump I used to write politics, so I knew Mr. Trump was the perfect guy to negotiate with NWO, WTO, cause it's all business.",4
"@realDonaldTrump did you forget that he ended the conversation by saying thanks for the tax break",-1
"@realDonaldTrump I can't figure out how to make @DR_J_Studio_LLC or Dell Mack Productions LLC make a profit. Fast Internet is our only hope.",2
"@BlueWaterDays @nytimes @realDonaldTrump The sewer rat executives R corruption loving liberal progressive ideologue democrat robot nitwits.",1
"@tayIorhq @realDonaldTrump your intelligence and way with words is astounding",2
"@robinreeder @alastairhimmer @realDonaldTrump Sweetie, that's Trumps keeping room.",0
"https://t.co/aSDbT2HfVw nice pic @realDonaldTrump @PrimeMinisterAbe",1
"RT @J_Hancock: . @realDonaldTrump camp claims he never called for Muslim registry despite video evidence that he did 

https://t.co/q4U2EdG…",0
"@realDonaldTrump # Americans President!!!!!",0
"@s_iosue @JSmoov002 @dufusmcgee @b33lzebub @realDonaldTrump Give him a chance.Perhaps I'll be disappointed. Perhaps you'll be pleased.",0
"RT @serr8d: Beware *any* of these #LosingMoreSlowly #GOP swamp-things.
@freedomrambling @realDonaldTrump https://t.co/UBvbPobfgb",-1
"@83trekker @Bonnie_219 @FarhanKVirk @deplorablemax1 @realDonaldTrump I blocked that troll, I don't have time for that crap",-1
".@realDonaldTrump is NOT EVEN IN OFFICE yet &amp; there are ALREADY BILLS waiting to defeat his ""mass hacking"" agenda: https://t.co/nb1vCsU7Au",0
"RT @ErnestoVeraRod: #Cuba Barack Obama nos deja una tremenda crisis de Refugiados. Ése es su mayor legado @realDonaldTrump @marcorubio 
htt…",-1
"#Cuba Barack Obama nos deja una tremenda crisis de Refugiados. Ése es su mayor legado @realDonaldTrump @marcorubio 
https://t.co/GMFzWrBSBr",-1
"#promiseskept by @realDonaldTrump lol too funny too true!! https://t.co/Kn1iRDtfce",-1
"@Lawrence @realDonaldTrump @TheLastWord always the negative from Lawrence O'Donnell. He want the country to fail. So envious of Trump. Joke",-2
"@realDonaldTrump I can't figure out how to get broke people to pay for music and film production. Take a miracle like legalizing marijuana.",1
"Beware *any* of these #LosingMoreSlowly #GOP swamp-things.
@freedomrambling @realDonaldTrump https://t.co/UBvbPobfgb",-1
"@realDonaldTrump Please keep your promise of ending Common Core. Do not pick Rhee, Moskowitz, Bennett, Messer for Sec of US-Ed--&gt;Bad news!",0
"@StopTrumpBigly @realDonaldTrump typical left response. This is why you and yours lost",-1
"@s_iosue @JSmoov002 @dufusmcgee @b33lzebub @realDonaldTrump unbeholden to any1..the ONLY people who owes anything to are the American people",0
"@realDonaldTrump WRONG",-1
"@realDonaldTrump I'm a widower. Disabled and not supposed to work. Blood pressure sucks, sleep apnea, back pain. But I keep making films!",-4
"@realDonaldTrump bullshit  that is all",-1
"RT @garygreno: @realDonaldTrump @POTUS @politico @PoliticalKathy @MagicRoyalty https://t.co/zZXJDEvfxt",0
"@realDonaldTrump I just hope you don't promote lower wages and fringe benefits.",3
"@s_iosue @JSmoov002 @dufusmcgee @b33lzebub @realDonaldTrump accepted no $ from any special interests or superpacs. Meaning he is truly",2
"RT @AlmaGayle: @realDonaldTrump @MELANIATRUMP Class-Mrs Obama vs Trash-the trump's. #NotmyPresident #NotmyFLOTUS https://t.co/OTBeuxpwzv",0
"Yes he did. Not for power. @realDonaldTrump did this for #MAGA https://t.co/WXF7qaYfD2",-1
"@realDonaldTrump When you nominate the Supreme Court Justices, please make sure they are for ALL of the Bill of Rights, not just 1 &amp; 2.",1
"RT @garygreno: @realDonaldTrump @POTUS @politico @PoliticalKathy @MagicRoyalty https://t.co/zZXJDEvfxt",0
"@s_iosue @JSmoov002 @dufusmcgee @b33lzebub @realDonaldTrump we need some1 who cares about us.hes that some1.not to forget to mention, he",0
"@realDonaldTrump Haven't made a dime yet, but we keep moving forward! I anticipated the government's budget cuts. https://t.co/44Ttc5QQ0f",-1
"@realDonaldTrump @MELANIATRUMP Class-Mrs Obama vs Trash-the trump's. #NotmyPresident #NotmyFLOTUS https://t.co/OTBeuxpwzv",0
"@realDonaldTrump I think you are gonna make a lot of progress for our country.  Very proud of our new leader.",3
"@ashleyfeinberg @realDonaldTrump I guffawed.",0
"@s_iosue @JSmoov002 @dufusmcgee @b33lzebub @realDonaldTrump worked his @ss off for.. our country needs some1 who isn't politically connected",1
"@realDonaldTrump .. this will need to be labeled as domestic terrorism when u take office!!! https://t.co/huo7gXD8Mt",-1
"@s_iosue @JSmoov002 @dufusmcgee @b33lzebub @realDonaldTrump He's walking away from his businesses &amp; is only collecting $ from a trust. $ hes",1
"@SteveCooperEsq @realDonaldTrump @LoveMeLuLu22 Let's hope that what he said is true!",1
"@realDonaldTrump audit the Vote.",1
"@realDonaldTrump wow. He's already negotiating folks. So glad I just bought art of the deal",3
"RT @TammieW76139285: @realDonaldTrump We'll never get tired of winning!",1
"@nnwehby_ahmad it's all about the Jobs &amp; @realDonaldTrump  knows this &amp; we know it . Continue with prayer for him  &amp;  @MikePenceVP",1
"RT @J_Hancock: . @realDonaldTrump camp claims he never called for Muslim registry despite video evidence that he did 

https://t.co/q4U2EdG…",0
"""News Analysis: America In An @RealDonaldTrump Era – Everything International Clients Need"" https://t.co/U1LlnRrVEc by @rwang0 on @LinkedIn",0
"Exactly!!! Hell no to Kissinger @realDonaldTrump @mike_pence https://t.co/v9W0SNWnkr",-1
"Please @realDonaldTrump put thru a #TermLimits bill to rid congress of idiots like @LindseyGrahamSC &amp; @NancyPelosi #GetARealJob #NoBenefits",0
"@realDonaldTrump thank you for your commitment to u.s.a. workers, Ford is now top of list for next vehicle (f150) cc: @Ford",3
"RT @SomeArmyVet2: @pmicc33 @KacieBeeGirl @rbparrilla @realDonaldTrump the entire campaign would have been ran differently if it was who win…",0
"Did you really think Trump would do anything but the best for us all?@realDonaldTrump https://t.co/X03tn1lREY",1
"They said @realdonaldtrump wouldn't be President, they laughed. Well, we got the last laugh, assholes!",1
"@realDonaldTrump Understanding people and their position, struggles, and confidence in you and administration. Can do wonderful things. TY!",3
"@foxandfriends NYC is another swamp that needs drained! @realDonaldTrump Missouri would be proud to have your name on buildings here!",-1
"@realDonaldTrump AWESOMENESS NEWS FOR KENTUCKY<U+203C><U+FE0F><U+203C><U+FE0F><U+203C><U+FE0F>",1
"@realDonaldTrump @mattdpearce  You really need to focus on other matters at hand.  You killed another unicorn.",-1
"@realDonaldTrump @EdIllini what about the Focus and Fusion? Both are going to Hermosillo. They will make the new Ranger and Bronco in USA.",1
